Approvable ID,count()
Invoice 24640,1
Invoice 131912,1
Invoice 8492,1
Invoice 43167,1
Invoice 85813,1
Invoice 102997,1
Invoice 73785,1
Invoice 73771,1
Invoice 70248,1
Invoice 79178,1
Invoice 155656,1
Invoice 106005,1
Invoice 122073,1
Invoice 54493,1
Invoice 57541,1
Invoice 135484,1
Invoice 72311,1
Invoice 14303,1
Invoice 33904,1
Invoice 80421,1
Invoice 118639,1
Invoice 134886,1
Invoice 18227,1
Invoice 46584,1
Invoice 7689,1
Invoice 108126,1
Invoice 111506,1
Invoice 114499,1
Invoice 57744,1
Invoice 96381,1
Invoice 60111,1
Invoice 41785,1
Invoice 97895,1
Invoice 6284,1
Invoice 61519,1
Invoice 106781,1
Invoice 46973,1
Invoice 1791,1
Invoice 7635,1
Invoice 57942,1
Invoice 63851,1
Invoice 62984,1
Invoice 95268,1
Invoice 129648,1
Invoice 78546,1
Invoice 24502,1
Invoice 54933,1
Invoice 12527,1
Invoice 100844,1
Invoice 2532,1
Invoice 134658,1
Invoice 131470,1
Invoice 84163,1
Invoice 104090,1
Invoice 120561,1
Invoice 28891,1
Invoice 112337,1
Invoice 30982,1
Invoice 51854,1
Invoice 152595,1
Invoice 158486,1
Invoice 147348,1
Invoice 52736,1
Invoice 36567,1
Invoice 120947,1
Invoice 101531,1
Invoice 47422,1
Invoice 23072,1
Invoice 113086,1
Invoice 126096,1
Invoice 64395,1
Invoice 61220,1
Invoice 132229,1
Invoice 72417,1
Invoice 150032,1
Invoice 97960,1
Invoice 109634,1
Invoice 67483,1
Invoice 116641,1
Invoice 31321,1
Invoice 52297,1
Invoice 28542,1
Invoice 154521,1
Invoice 104615,1
Invoice 17770,1
Invoice 16224,1
Invoice 112286,1
Invoice 126678,1
Invoice 46589,1
Invoice 122388,1
Invoice 29295,1
Invoice 69729,1
Invoice 105163,1
Invoice 115415,1
Invoice 149862,1
Invoice 14760,1
Invoice 152812,1
Invoice 4311,1
Invoice 147087,1
Invoice 108100,1
Invoice 159062,1
Invoice 155151,1
Invoice 31265,1
Invoice 92587,1
Invoice 138003,2
Invoice 102377,2
Invoice 46811,2
Invoice 119580,2
Invoice 23505,2
Invoice 45880,2
Invoice 21434,2
Invoice 132953,2
Invoice 66306,2
Invoice 10524,2
Invoice 15203,2
Invoice 99892,2
Invoice 65885,2
Invoice 110018,2
Invoice 100165,2
Invoice 98686,2
Invoice 109592,1
Invoice 23517,1
Invoice 65677,2
Invoice 126209,2
Invoice 15525,2
Invoice 76000,2
Invoice 39582,2
Invoice 150804,2
Invoice 88719,2
Invoice 119409,2
Invoice 10333,2
Invoice 115965,2
Invoice 88167,2
Invoice 133420,2
Invoice 79237,2
Invoice 12790,2
Invoice 55844,2
Invoice 6059,2
Invoice 40638,2
Invoice 64846,2
Invoice 126101,2
Invoice 10378,2
Invoice 138899,2
Invoice 107279,2
Invoice 48968,3
Invoice 23680,1
Invoice 18765,1
Invoice 28070,2
Invoice 314,2
Invoice 139984,2
Invoice 14855,2
Invoice 2312,2
Invoice 31510,2
Invoice 66414,1
Invoice 105494,2
Invoice 129590,2
Invoice 104941,2
Invoice 45321,2
Invoice 81256,2
Invoice 93715,2
Invoice 39566,2
Invoice 63631,2
Invoice 16226,2
Invoice 32931,2
Invoice 138245,2
Invoice 128969,2
Invoice 103674,2
Invoice 71387,2
Invoice 130487,2
Invoice 120924,2
Invoice 105611,2
Invoice 51361,2
Invoice 16391,2
Invoice 75954,2
Invoice 139260,2
Invoice 114012,2
Invoice 118329,2
Invoice 37635,2
Invoice 84231,2
Invoice 42299,2
Invoice 60987,2
Invoice 42771,2
Invoice 327,2
Invoice 122085,2
Invoice 42800,2
Invoice 112136,2
Invoice 31472,2
Invoice 103954,2
Invoice 143822,2
Invoice 151577,2
Invoice 147784,1
Invoice 129862,2
Invoice 124386,2
Invoice 3476,2
Invoice 69440,2
Invoice 11372,2
Invoice 15753,2
Invoice 89414,2
Invoice 34462,2
Invoice 154444,1
Invoice 4179,1
Invoice 6903,1
Invoice 80862,1
Invoice 89938,2
Invoice 109982,2
Invoice 120403,2
Invoice 128237,2
Invoice 39294,2
Invoice 118280,2
Invoice 121746,2
Invoice 116132,2
Invoice 17762,2
Invoice 102340,2
Invoice 76123,2
Invoice 63928,2
Invoice 85039,2
Invoice 116923,2
Invoice 21237,2
Invoice 79139,2
Invoice 97149,1
Invoice 24196,1
Invoice 55684,1
Invoice 98953,1
Invoice 13370,1
Invoice 116870,1
Invoice 74826,1
Invoice 59555,1
Invoice 140073,1
Invoice 84052,1
Invoice 3531,1
Invoice 37532,2
Invoice 22294,2
Invoice 35520,2
Invoice 127446,2
Invoice 42982,2
Invoice 86035,3
Invoice 130048,2
Invoice 88533,2
Invoice 121067,2
Invoice 49328,2
Invoice 33757,2
Invoice 87727,2
Invoice 93199,2
Invoice 4206,2
Invoice 52107,2
Invoice 49080,2
Invoice 94391,2
Invoice 19773,2
Invoice 94585,2
Invoice 156347,1
Invoice 131169,2
Invoice 159331,1
Invoice 106638,2
Invoice 44716,2
Invoice 27253,2
Invoice 120279,2
Invoice 105191,2
Invoice 67365,2
Invoice 35916,2
Invoice 19428,2
Invoice 123766,2
Invoice 138606,2
Invoice 7052,2
Invoice 72830,2
Invoice 61218,2
Invoice 98063,2
Invoice 32167,2
Invoice 10324,2
Invoice 83833,2
Invoice 61280,2
Invoice 90998,2
Invoice 93072,2
Invoice 99953,2
Invoice 72487,2
Invoice 49421,2
Invoice 55102,2
Invoice 5330,2
Invoice 26419,2
Invoice 109573,2
Invoice 115536,2
Invoice 4274,2
Invoice 82758,2
Invoice 102483,2
Invoice 42910,2
Invoice 28479,2
Invoice 72023,2
Invoice 109796,2
Invoice 134579,2
Invoice 73590,2
Invoice 126360,2
Invoice 108429,3
Invoice 116190,2
Invoice 28672,3
Invoice 34971,2
Invoice 140963,2
Invoice 78809,2
Invoice 48326,2
Invoice 124316,2
Invoice 101270,2
Invoice 31615,2
Invoice 91628,2
Invoice 73781,2
Invoice 121565,2
Invoice 99319,2
Invoice 38062,2
Invoice 134689,2
Invoice 7066,2
Invoice 141367,2
Invoice 130784,2
Invoice 29695,2
Invoice 70652,2
Invoice 75459,2
Invoice 9730,2
Invoice 122698,2
Invoice 136677,2
Invoice 133520,2
Invoice 45062,2
Invoice 85988,2
Invoice 87782,2
Invoice 16753,2
Invoice 57510,2
Invoice 140796,2
Invoice 6653,2
Invoice 75794,2
Invoice 130773,2
Invoice 78260,2
Invoice 5964,2
Invoice 110961,2
Invoice 130248,2
Invoice 12452,2
Invoice 26300,2
Invoice 102895,2
Invoice 141450,2
Invoice 84591,2
Invoice 122843,2
Invoice 138990,2
Invoice 55679,2
Invoice 130997,2
Invoice 77335,2
Invoice 91564,2
Invoice 130504,2
Invoice 142502,1
Invoice 125363,2
Invoice 14281,2
Invoice 103445,2
Invoice 14015,2
Invoice 93638,2
Invoice 48709,2
Invoice 104880,2
Invoice 3299,2
Invoice 44946,2
Invoice 132498,2
Invoice 17520,2
Invoice 19415,2
Invoice 79221,2
Invoice 112983,2
Invoice 124765,2
Invoice 83903,2
Invoice 13087,2
Invoice 48253,2
Invoice 86114,2
Invoice 103984,2
Invoice 54793,2
Invoice 56131,2
Invoice 61555,2
Invoice 1821,2
Invoice 45246,2
Invoice 98640,2
Invoice 2309,2
Invoice 140624,2
Invoice 102897,2
Invoice 7395,2
Invoice 66988,2
Invoice 106437,2
Invoice 12173,2
Invoice 18773,2
Invoice 56551,2
Invoice 26178,2
Invoice 38826,2
Invoice 56743,2
Invoice 46293,2
Invoice 88551,2
Invoice 2021,2
Invoice 64704,2
Invoice 12009,2
Invoice 97141,2
Invoice 100990,2
Invoice 2253,2
Invoice 76455,2
Invoice 22559,2
Invoice 151859,1
Invoice 30155,2
Invoice 55410,2
Invoice 79410,2
Invoice 79463,2
Invoice 116724,2
Invoice 105146,2
Invoice 141916,2
Invoice 71239,3
Invoice 73340,3
Invoice 2375,2
Invoice 73425,3
Invoice 92906,2
Invoice 28473,2
Invoice 122279,2
Invoice 90246,2
Invoice 94083,2
Invoice 78867,2
Invoice 100113,2
Invoice 15122,2
Invoice 141497,2
Invoice 88746,2
Invoice 154575,1
Invoice 5332,2
Invoice 19187,2
Invoice 147243,1
Invoice 44875,2
Invoice 43277,2
Invoice 34081,2
Invoice 65258,2
Invoice 87492,2
Invoice 16345,2
Invoice 63163,2
Invoice 3658,2
Invoice 105986,2
Invoice 126704,2
Invoice 37582,2
Invoice 16833,2
Invoice 1613,2
Invoice 75281,2
Invoice 31276,2
Invoice 109144,2
Invoice 96148,2
Invoice 19119,2
Invoice 145732,2
Invoice 56518,1
Invoice 32144,2
Invoice 153842,2
Invoice 70309,1
Invoice 145546,2
Invoice 97337,1
Invoice 43329,2
Invoice 6414,2
Invoice 121008,3
Invoice 122200,3
Invoice 118248,2
Invoice 88262,2
Invoice 29011,2
Invoice 26585,2
Invoice 150292,1
Invoice 102183,2
Invoice 60106,2
Invoice 82294,2
Invoice 37758,2
Invoice 22249,2
Invoice 43300,2
Invoice 153219,1
Invoice 148917,1
Invoice 141312,2
Invoice 35639,2
Invoice 4301,2
Invoice 35889,2
Invoice 144462,2
Invoice 6896,1
Invoice 120216,2
Invoice 79094,2
Invoice 90865,2
Invoice 65792,2
Invoice 37853,2
Invoice 118232,2
Invoice 62050,2
Invoice 69499,2
Invoice 107283,2
Invoice 73104,2
Invoice 68378,2
Invoice 88472,2
Invoice 88955,2
Invoice 68975,2
Invoice 11634,2
Invoice 67844,3
Invoice 112458,2
Invoice 55209,3
Invoice 103787,2
Invoice 125151,2
Invoice 71343,2
Invoice 92496,2
Invoice 830,2
Invoice 82472,2
Invoice 136116,2
Invoice 24981,2
Invoice 79498,2
Invoice 80959,2
Invoice 131421,2
Invoice 16232,2
Invoice 122283,3
Invoice 30920,2
Invoice 59657,2
Invoice 70896,2
Invoice 88804,2
Invoice 77805,2
Invoice 99057,2
Invoice 109461,2
Invoice 73252,2
Invoice 84420,2
Invoice 68222,2
Invoice 27380,2
Invoice 51873,2
Invoice 78865,2
Invoice 84600,2
Invoice 57403,2
Invoice 75434,3
Invoice 100897,2
Invoice 81856,2
Invoice 146219,1
Invoice 20160,2
Invoice 60333,2
Invoice 74389,2
Invoice 155243,2
Invoice 57667,2
Invoice 70026,2
Invoice 97125,2
Invoice 43935,2
Invoice 114349,2
Invoice 21118,2
Invoice 82297,2
Invoice 73047,2
Invoice 52577,2
Invoice 123123,2
Invoice 8547,2
Invoice 11530,2
Invoice 150597,2
Invoice 124416,3
Invoice 103065,2
Invoice 90072,2
Invoice 10476,2
Invoice 29843,2
Invoice 25930,2
Invoice 64976,3
Invoice 44947,2
Invoice 46901,2
Invoice 153515,1
Invoice 56336,1
Invoice 19223,1
Invoice 149583,1
Invoice 73466,1
Invoice 2581,1
Invoice 159126,1
Invoice 147028,1
Invoice 159270,1
Invoice 142656,1
Invoice 144996,1
Invoice 151360,1
Invoice 142255,1
Invoice 144274,1
Invoice 146572,1
Invoice 155411,1
Invoice 150238,1
Invoice 147220,1
Invoice 157711,1
Invoice 147143,1
Invoice 151087,1
Invoice 153475,1
Invoice 158005,1
Invoice 145363,1
Invoice 148884,1
Invoice 155584,1
Invoice 143582,1
Invoice 152257,1
Invoice 158234,1
Invoice 157266,1
Invoice 157661,1
Invoice 156223,1
Invoice 155117,1
Invoice 158502,1
Invoice 154258,1
Invoice 155171,1
Invoice 142321,1
Invoice 158427,1
Invoice 149918,1
Invoice 152144,1
Invoice 150963,1
Invoice 155359,1
Invoice 144331,1
Invoice 144696,1
Invoice 145070,1
Invoice 150665,1
Invoice 148653,1
Invoice 149938,1
Invoice 148157,1
Invoice 152988,1
Invoice 157208,1
Invoice 154615,1
Invoice 145862,1
Invoice 142652,1
Invoice 157985,1
Invoice 150699,1
Invoice 157975,1
Invoice 150669,1
Invoice 150048,1
Invoice 151787,1
Invoice 159315,1
Invoice 156947,1
Invoice 148352,1
Invoice 154859,1
Invoice 150725,1
Invoice 150130,1
Invoice 147282,1
Invoice 143160,1
Invoice 156310,1
Invoice 149994,1
Invoice 151946,1
Invoice 157304,1
Invoice 159258,1
Invoice 156561,1
Invoice 149934,1
Invoice 153848,1
Invoice 146766,1
Invoice 147240,1
Invoice 145192,1
Invoice 155904,1
Invoice 144445,1
Invoice 152393,1
Invoice 158472,1
Invoice 153014,1
Invoice 148294,1
Invoice 142452,1
Invoice 147600,1
Invoice 142935,1
Invoice 147072,1
Invoice 150778,1
Invoice 145131,1
Invoice 150061,1
Invoice 152895,1
Invoice 154103,1
Invoice 152839,1
Invoice 153510,1
Invoice 154202,1
Invoice 155219,1
Invoice 151189,1
Invoice 147550,1
Invoice 157905,1
Invoice 156984,1
Invoice 142645,1
Invoice 143811,1
Invoice 152748,1
Invoice 146064,1
Invoice 143329,1
Invoice 142153,1
Invoice 145311,1
Invoice 150405,1
Invoice 148248,1
Invoice 103824,1
Invoice 145487,1
Invoice 159118,1
Invoice 142982,1
Invoice 147795,1
Invoice 148687,1
Invoice 151059,1
Invoice 153142,1
Invoice 148787,1
Invoice 148641,1
Invoice 152823,1
Invoice 148772,1
Invoice 146713,1
Invoice 152569,1
Invoice 155776,1
Invoice 148974,1
Invoice 144547,1
Invoice 153476,1
Invoice 156174,1
Invoice 152033,1
Invoice 152318,1
Invoice 157179,1
Invoice 147101,1
Invoice 158072,1
Invoice 142177,1
Invoice 145734,1
Invoice 147305,1
Invoice 157306,1
Invoice 151843,1
Invoice 145185,1
Invoice 147982,1
Invoice 152096,1
Invoice 147787,1
Invoice 151759,1
Invoice 144159,1
Invoice 143595,1
Invoice 150176,1
Invoice 155283,1
Invoice 150919,1
Invoice 152535,1
Invoice 159010,1
Invoice 150477,1
Invoice 146380,1
Invoice 157607,1
Invoice 150340,1
Invoice 146822,1
Invoice 154699,1
Invoice 146961,1
Invoice 142837,1
Invoice 149826,1
Invoice 146451,1
Invoice 158703,1
Invoice 143901,1
Invoice 157503,1
Invoice 157273,1
Invoice 142520,1
Invoice 145291,1
Invoice 147069,1
Invoice 151084,1
Invoice 155566,1
Invoice 145298,1
Invoice 157667,1
Invoice 153699,1
Invoice 157282,1
Invoice 146244,1
Invoice 142176,1
Invoice 154624,1
Invoice 149167,1
Invoice 154776,1
Invoice 150926,1
Invoice 151011,1
Invoice 154357,1
Invoice 147567,1
Invoice 143509,1
Invoice 142054,1
Invoice 157026,1
Invoice 157417,1
Invoice 144520,1
Invoice 147606,1
Invoice 156778,1
Invoice 155838,1
Invoice 149382,1
Invoice 145280,1
Invoice 155523,1
Invoice 144127,1
Invoice 146686,1
Invoice 156439,1
Invoice 147255,1
Invoice 146376,1
Invoice 150572,1
Invoice 146298,1
Invoice 146813,1
Invoice 150776,1
Invoice 149434,1
Invoice 148865,1
Invoice 158478,1
Invoice 157038,1
Invoice 144493,1
Invoice 159182,1
Invoice 155317,1
Invoice 144426,1
Invoice 153280,1
Invoice 150717,1
Invoice 142015,1
Invoice 158446,1
Invoice 147344,1
Invoice 151195,1
Invoice 145789,1
Invoice 155568,1
Invoice 158532,1
Invoice 154034,1
Invoice 145816,1
Invoice 146140,1
Invoice 159146,1
Invoice 144731,1
Invoice 153592,1
Invoice 145250,1
Invoice 157030,1
Invoice 142742,1
Invoice 157867,1
Invoice 153435,1
Invoice 157201,1
Invoice 147077,1
Invoice 154198,1
Invoice 159027,1
Invoice 145406,1
Invoice 158533,1
Invoice 158457,1
Invoice 150698,1
Invoice 153011,1
Invoice 149550,1
Invoice 146558,1
Invoice 145602,1
Invoice 66252,1
Invoice 111720,1
Invoice 41264,1
Invoice 126909,1
Invoice 37291,1
Invoice 97692,1
Invoice 11652,1
Invoice 5175,1
Invoice 63962,1
Invoice 148462,1
Invoice 43947,1
Invoice 25952,1
Invoice 45195,1
Invoice 40968,1
Invoice 14901,1
Invoice 89164,1
Invoice 64813,1
Invoice 28201,1
Invoice 63912,1
Invoice 105385,1
Invoice 138310,1
Invoice 40064,1
Invoice 79761,1
Invoice 52493,1
Invoice 7029,1
Invoice 61532,1
Invoice 94562,1
Invoice 64414,1
Invoice 96606,1
Invoice 9925,1
Invoice 69817,1
Invoice 143836,1
Invoice 151699,1
Invoice 34831,1
Invoice 74655,1
Invoice 108684,1
Invoice 156966,1
Invoice 49954,1
Invoice 40118,1
Invoice 40915,1
Invoice 155689,1
Invoice 144348,1
Invoice 146317,1
Invoice 82663,1
Invoice 66797,1
Invoice 62769,1
Invoice 135537,1
Invoice 129697,1
Invoice 149365,1
Invoice 26155,1
Invoice 148079,1
Invoice 150070,1
Invoice 147052,1
Invoice 155535,1
Invoice 153408,1
Invoice 150012,1
Invoice 142163,1
Invoice 152030,1
Invoice 157204,1
Invoice 47224,1
Invoice 88312,1
Invoice 21224,1
Invoice 148869,1
Invoice 156707,1
Invoice 143126,1
Invoice 151323,1
Invoice 152869,1
Invoice 151318,1
Invoice 146420,1
Invoice 4058,1
Invoice 154093,1
Invoice 144020,1
Invoice 148703,1
Invoice 157973,1
Invoice 149666,1
Invoice 145815,1
Invoice 154400,1
Invoice 150980,1
Invoice 150834,1
Invoice 158588,1
Invoice 135235,1
Invoice 157428,1
Invoice 143201,1
Invoice 153988,1
Invoice 144336,1
Invoice 156989,1
Invoice 145015,1
Invoice 148477,1
Invoice 147642,1
Invoice 147714,1
Invoice 147506,1
Invoice 99062,1
Invoice 143782,1
Invoice 154173,1
Invoice 153568,1
Invoice 5342,1
Invoice 141663,3
Invoice 14696,2
Invoice 141658,2
Invoice 142912,1
Invoice 143951,1
Invoice 145434,1
Invoice 156171,1
Invoice 153206,1
Invoice 158777,1
Invoice 82309,2
Invoice 149588,1
Invoice 157577,1
Invoice 152202,1
Invoice 67073,2
Invoice 155159,1
Invoice 115484,2
Invoice 158909,1
Invoice 145842,1
Invoice 8809,2
Invoice 156354,1
Invoice 147577,1
Invoice 159092,1
Invoice 42335,1
Invoice 58991,1
Invoice 15431,2
Invoice 143304,1
Invoice 37047,2
Invoice 158679,1
Invoice 34799,2
Invoice 149894,1
Invoice 143480,1
Invoice 151365,1
Invoice 159198,1
Invoice 158424,1
Invoice 156793,1
Invoice 157839,1
Invoice 142530,1
Invoice 147944,1
Invoice 146595,1
Invoice 144234,1
Invoice 143636,1
Invoice 152302,1
Invoice 146316,1
Invoice 149643,1
Invoice 143968,1
Invoice 154751,1
Invoice 153682,1
Invoice 142771,1
Invoice 142592,1
Invoice 156990,1
Invoice 149767,1
Invoice 144873,1
Invoice 22583,1
Invoice 142627,1
Invoice 154305,1
Invoice 151506,1
Invoice 143319,1
Invoice 147773,1
Invoice 146715,1
Invoice 88402,1
Invoice 41027,1
Invoice 144399,1
Invoice 119284,1
Invoice 23615,1
Invoice 53200,1
Invoice 33876,1
Invoice 76554,1
Invoice 138559,1
Invoice 123148,1
Invoice 105992,1
Invoice 29808,1
Invoice 52069,1
Invoice 38456,1
Invoice 102568,1
Invoice 68943,1
Invoice 133376,1
Invoice 31919,1
Invoice 30207,1
Invoice 57917,1
Invoice 65664,1
Invoice 27295,1
Invoice 56938,1
Invoice 148468,1
Invoice 129606,1
Invoice 93811,1
Invoice 134700,1
Invoice 25525,1
Invoice 28512,1
Invoice 107020,1
Invoice 5055,1
Invoice 120249,1
Invoice 31870,1
Invoice 154339,1
Invoice 62755,1
Invoice 143671,1
Invoice 148552,1
Invoice 156207,1
Invoice 152624,1
Invoice 153593,1
Invoice 47423,1
Invoice 72395,1
Invoice 4624,1
Invoice 81858,1
Invoice 138158,1
Invoice 101371,1
Invoice 156358,1
Invoice 144963,1
Invoice 4721,1
Invoice 147324,1
Invoice 144440,1
Invoice 75778,1
Invoice 137317,1
Invoice 27633,1
Invoice 121225,1
Invoice 82179,1
Invoice 46301,1
Invoice 156088,1
Invoice 155026,1
Invoice 92492,1
Invoice 121769,1
Invoice 84924,1
Invoice 47939,1
Invoice 76292,1
Invoice 143973,1
Invoice 53427,1
Invoice 19657,1
Invoice 9744,1
Invoice 29203,1
Invoice 148943,1
Invoice 154712,1
Invoice 3178,1
Invoice 5056,1
Invoice 78420,1
Invoice 1303,1
Invoice 62616,1
Invoice 96549,1
Invoice 46244,1
Invoice 112194,1
Invoice 134981,1
Invoice 79613,1
Invoice 66887,1
Invoice 40463,1
Invoice 77994,1
Invoice 143033,1
Invoice 82155,1
Invoice 49874,1
Invoice 117526,1
Invoice 1833,1
Invoice 26289,1
Invoice 31880,2
Invoice 13650,1
Invoice 46618,1
Invoice 30343,1
Invoice 145348,1
Invoice 45899,3
Invoice 146082,1
Invoice 143459,1
Invoice 148699,1
Invoice 158438,2
Invoice 64584,1
Invoice 158793,1
Invoice 50065,1
Invoice 142323,1
Invoice 156536,1
Invoice 61737,2
Invoice 148823,2
Invoice 135117,2
Invoice 101365,2
Invoice 82523,2
Invoice 73150,2
Invoice 154307,1
Invoice 142075,1
Invoice 93076,2
Invoice 4325,2
Invoice 75846,2
Invoice 108427,2
Invoice 156090,1
Invoice 154956,1
Invoice 150486,1
Invoice 158266,1
Invoice 149675,1
Invoice 23243,1
Invoice 542,3
Invoice 40076,2
Invoice 152058,1
Invoice 20551,2
Invoice 145720,1
Invoice 158734,1
Invoice 17632,2
Invoice 49562,2
Invoice 145765,1
Invoice 149620,1
Invoice 155205,1
Invoice 142305,1
Invoice 150175,1
Invoice 117766,2
Invoice 143597,1
Invoice 142203,1
Invoice 105632,2
Invoice 145428,1
Invoice 144771,1
Invoice 142950,1
Invoice 155035,1
Invoice 29785,2
Invoice 142286,1
Invoice 129076,2
Invoice 150666,1
Invoice 145233,1
Invoice 6460,2
Invoice 147074,1
Invoice 154089,1
Invoice 14527,2
Invoice 154530,1
Invoice 142232,1
Invoice 143339,1
Invoice 148782,1
Invoice 158063,1
Invoice 152723,1
Invoice 143645,1
Invoice 149078,1
Invoice 32925,2
Invoice 142034,1
Invoice 155200,1
Invoice 153255,1
Invoice 148560,1
Invoice 147248,1
Invoice 39171,2
Invoice 87681,2
Invoice 158084,1
Invoice 45459,1
Invoice 143218,1
Invoice 157196,1
Invoice 154069,1
Invoice 156225,1
Invoice 148990,1
Invoice 151478,1
Invoice 105041,2
Invoice 158027,1
Invoice 156102,1
Invoice 152927,1
Invoice 152418,1
Invoice 151625,1
Invoice 135772,2
Invoice 148631,1
Invoice 151915,1
Invoice 154868,1
Invoice 57118,2
Invoice 59270,1
Invoice 158411,1
Invoice 153824,1
Invoice 85076,1
Invoice 24852,2
Invoice 153507,1
Invoice 53101,2
Invoice 149045,1
Invoice 156426,1
Invoice 151179,1
Invoice 146074,1
Invoice 131655,2
Invoice 154693,1
Invoice 154873,1
Invoice 40029,1
Invoice 145573,1
Invoice 138403,2
Invoice 154667,1
Invoice 157082,1
Invoice 120944,2
Invoice 142008,1
Invoice 158203,1
Invoice 23116,1
Invoice 151010,1
Invoice 148348,1
Invoice 151514,1
Invoice 10341,2
Invoice 152599,1
Invoice 144882,1
Invoice 1948,2
Invoice 143409,1
Invoice 156037,1
Invoice 149952,1
Invoice 150410,1
Invoice 142973,1
Invoice 2669,2
Invoice 137093,2
Invoice 53484,1
Invoice 114503,1
Invoice 79406,1
Invoice 67496,1
Invoice 150345,1
Invoice 34123,1
Invoice 148272,1
Invoice 51777,1
Invoice 145686,1
Invoice 143914,1
Invoice 157045,1
Invoice 98871,1
Invoice 129552,1
Invoice 146245,1
Invoice 131640,2
Invoice 83628,2
Invoice 148417,1
Invoice 83951,2
Invoice 152118,1
Invoice 75138,1
Invoice 148335,1
Invoice 156073,1
Invoice 68436,2
Invoice 30267,1
Invoice 152652,1
Invoice 43651,2
Invoice 144420,1
Invoice 20389,2
Invoice 145678,1
Invoice 84883,1
Invoice 123074,1
Invoice 147524,1
Invoice 125213,2
Invoice 68927,2
Invoice 29253,2
Invoice 143086,1
Invoice 143130,1
Invoice 159267,1
Invoice 2505,1
Invoice 145864,1
Invoice 38553,1
Invoice 117334,1
Invoice 121611,1
Invoice 155487,1
Invoice 15257,1
Invoice 24868,1
Invoice 152222,1
Invoice 117406,2
Invoice 645,2
Invoice 19488,1
Invoice 144181,1
Invoice 149087,1
Invoice 34305,1
Invoice 33860,1
Invoice 33257,1
Invoice 94416,1
Invoice 6822,1
Invoice 3039,1
Invoice 104030,1
Invoice 75624,1
Invoice 5694,1
Invoice 28062,1
Invoice 120421,1
Invoice 95310,2
Invoice 147215,1
Invoice 153767,1
Invoice 124221,3
Invoice 105271,1
Invoice 126114,1
Invoice 147214,1
Invoice 111382,2
Invoice 75925,1
Invoice 55758,1
Invoice 102248,1
Invoice 61860,2
Invoice 30894,1
Invoice 27819,1
Invoice 47957,1
Invoice 122654,1
Invoice 22431,1
Invoice 96,1
Invoice 134726,1
Invoice 120951,1
Invoice 37753,1
Invoice 80021,1
Invoice 107366,1
Invoice 59888,1
Invoice 37536,1
Invoice 87928,1
Invoice 74928,1
Invoice 132225,1
Invoice 34298,1
Invoice 126362,1
Invoice 47156,1
Invoice 72420,1
Invoice 45144,1
Invoice 33133,1
Invoice 52085,1
Invoice 65761,1
Invoice 139127,1
Invoice 122494,1
Invoice 13620,1
Invoice 20535,1
Invoice 60649,1
Invoice 56386,1
Invoice 15750,1
Invoice 131660,1
Invoice 9068,1
Invoice 82434,1
Invoice 75097,1
Invoice 55861,1
Invoice 35167,1
Invoice 84959,1
Invoice 47414,1
Invoice 43780,1
Invoice 49209,1
Invoice 90760,1
Invoice 15051,1
Invoice 99260,1
Invoice 50559,1
Invoice 2699,1
Invoice 14122,1
Invoice 7737,1
Invoice 5865,1
Invoice 97259,1
Invoice 112255,1
Invoice 147372,1
Invoice 115236,1
Invoice 131161,1
Invoice 5672,1
Invoice 58088,1
Invoice 62534,1
Invoice 56466,1
Invoice 97871,1
Invoice 114125,1
Invoice 134958,1
Invoice 33175,1
Invoice 75847,1
Invoice 61730,1
Invoice 47043,1
Invoice 6918,1
Invoice 45357,1
Invoice 593,1
Invoice 132499,1
Invoice 45305,1
Invoice 22422,1
Invoice 116707,1
Invoice 112882,1
Invoice 122590,1
Invoice 107751,1
Invoice 79081,1
Invoice 12023,1
Invoice 36934,1
Invoice 44545,1
Invoice 56440,1
Invoice 135773,1
Invoice 54264,1
Invoice 68844,1
Invoice 2223,1
Invoice 47440,1
Invoice 55070,1
Invoice 2988,1
Invoice 75351,1
Invoice 114355,1
Invoice 101846,1
Invoice 7251,1
Invoice 118024,1
Invoice 60981,1
Invoice 24314,1
Invoice 90232,1
Invoice 2027,1
Invoice 72432,1
Invoice 63357,1
Invoice 30447,1
Invoice 6379,1
Invoice 119729,1
Invoice 103899,1
Invoice 69591,1
Invoice 9625,1
Invoice 84874,1
Invoice 90523,1
