Approvable ID,sum(Approver Count)
Invoice 17443,2
Invoice 68386,2
Invoice 59630,1
Invoice 87354,2
Invoice 26339,2
Invoice 111033,2
Invoice 81643,2
Invoice 20667,2
Invoice 129117,2
Invoice 93108,2
Invoice 15183,2
Invoice 30505,2
Invoice 121237,2
Invoice 31128,2
Invoice 92022,2
Invoice 112931,2
Invoice 50222,2
Invoice 11503,2
Invoice 104304,2
Invoice 114428,2
Invoice 37933,2
Invoice 49306,2
Invoice 21400,2
Invoice 27914,2
Invoice 12819,2
Invoice 65097,2
Invoice 140787,2
Invoice 60770,2
Invoice 39545,2
Invoice 123152,2
Invoice 58315,2
Invoice 69055,2
Invoice 24155,2
Invoice 119550,2
Invoice 111849,3
Invoice 37258,2
Invoice 121002,2
Invoice 132533,2
Invoice 39234,2
Invoice 23192,2
Invoice 8017,2
Invoice 36952,2
Invoice 120065,3
Invoice 128386,2
Invoice 129026,2
Invoice 12530,2
Invoice 80536,2
Invoice 78195,2
Invoice 64765,2
Invoice 29977,2
Invoice 113568,2
Invoice 56113,2
Invoice 79459,3
Invoice 31913,2
Invoice 25130,2
Invoice 127359,2
Invoice 116242,2
Invoice 65499,2
Invoice 60453,2
Invoice 25629,2
Invoice 73717,2
Invoice 115779,1
Invoice 106140,1
Invoice 98382,2
Invoice 93390,2
Invoice 133898,1
Invoice 3165,3
Invoice 133172,2
Invoice 26674,3
Invoice 94528,2
Invoice 57957,2
Invoice 96997,3
Invoice 111812,3
Invoice 128394,3
Invoice 75090,2
Invoice 78798,2
Invoice 97783,2
Invoice 61546,2
Invoice 97171,2
Invoice 87037,2
Invoice 122365,2
Invoice 28528,2
Invoice 94661,2
Invoice 94726,2
Invoice 23294,2
Invoice 53213,2
Invoice 82559,2
Invoice 141036,2
Invoice 135281,2
Invoice 129801,2
Invoice 7277,2
Invoice 112243,2
Invoice 80279,2
Invoice 65372,2
Invoice 64773,2
Invoice 110953,2
Invoice 93080,2
Invoice 73578,2
Invoice 46882,2
Invoice 47052,2
Invoice 92148,2
Invoice 103414,2
Invoice 80378,2
Invoice 105603,2
Invoice 44720,2
Invoice 66363,2
Invoice 83586,2
Invoice 61249,2
Invoice 54420,2
Invoice 59223,2
Invoice 110887,2
Invoice 125689,2
Invoice 74780,2
Invoice 100539,2
Invoice 77254,2
Invoice 90557,2
Invoice 134063,2
Invoice 77753,2
Invoice 81646,3
Invoice 29882,3
Invoice 23814,2
Invoice 5267,2
Invoice 76562,2
Invoice 102000,2
Invoice 5943,2
Invoice 132881,2
Invoice 119319,2
Invoice 2913,2
Invoice 89123,2
Invoice 43317,2
Invoice 11059,2
Invoice 116606,2
Invoice 36848,2
Invoice 45316,2
Invoice 112750,2
Invoice 6854,1
Invoice 128227,2
Invoice 87882,2
Invoice 80297,2
Invoice 92280,2
Invoice 56850,2
Invoice 24201,2
Invoice 61977,2
Invoice 39176,2
Invoice 71226,2
Invoice 64533,2
Invoice 17587,2
Invoice 17379,2
Invoice 79374,2
Invoice 47373,2
Invoice 7545,2
Invoice 141536,2
Invoice 23663,2
Invoice 124379,2
Invoice 131902,2
Invoice 32638,2
Invoice 21441,2
Invoice 136423,2
Invoice 89476,2
Invoice 103506,2
Invoice 50009,2
Invoice 137333,2
Invoice 103267,2
Invoice 42743,2
Invoice 37269,2
Invoice 49899,2
Invoice 63147,2
Invoice 62620,2
Invoice 87124,2
Invoice 66946,2
Invoice 117089,2
Invoice 37535,2
Invoice 42033,2
Invoice 126183,2
Invoice 104477,1
Invoice 88720,1
Invoice 128880,1
Invoice 8757,2
Invoice 126,2
Invoice 22121,2
Invoice 74880,2
Invoice 79246,2
Invoice 95928,2
Invoice 82966,2
Invoice 121890,2
Invoice 16691,2
Invoice 97057,2
Invoice 81570,2
Invoice 41884,2
Invoice 56714,2
Invoice 57898,2
Invoice 67246,2
Invoice 113444,2
Invoice 138251,2
Invoice 35929,2
Invoice 85152,2
Invoice 132879,2
Invoice 125807,2
Invoice 70445,2
Invoice 127309,2
Invoice 35213,2
Invoice 18940,2
Invoice 95712,2
Invoice 75670,2
Invoice 140416,2
Invoice 138675,2
Invoice 55459,2
Invoice 106930,2
Invoice 77115,2
Invoice 99165,2
Invoice 110944,2
Invoice 52544,2
Invoice 70774,2
Invoice 93846,2
Invoice 118718,2
Invoice 29460,2
Invoice 63714,2
Invoice 91395,2
Invoice 135625,2
Invoice 63261,2
Invoice 135595,2
Invoice 141527,2
Invoice 13651,2
Invoice 107124,2
Invoice 75073,2
Invoice 44337,2
Invoice 49453,2
Invoice 18262,2
Invoice 6658,2
Invoice 53642,2
Invoice 52686,2
Invoice 36129,2
Invoice 46498,2
Invoice 137285,2
Invoice 59228,1
Invoice 100481,1
Invoice 134083,1
Invoice 104237,1
Invoice 124536,2
Invoice 41190,2
Invoice 122749,1
Invoice 9081,1
Invoice 49088,1
Invoice 58656,1
Invoice 87365,2
Invoice 56498,2
Invoice 12516,2
Invoice 140923,2
Invoice 96489,2
Invoice 57289,2
Invoice 90428,2
Invoice 81612,2
Invoice 92674,2
Invoice 28575,2
Invoice 16381,2
Invoice 149466,0
Invoice 36363,2
Invoice 139784,2
Invoice 29347,2
Invoice 6444,2
Invoice 99956,2
Invoice 128603,2
Invoice 59883,2
Invoice 65930,2
Invoice 22536,2
Invoice 93232,2
Invoice 29387,2
Invoice 83857,2
Invoice 10679,2
Invoice 81424,2
Invoice 61581,2
Invoice 114875,2
Invoice 33229,2
Invoice 131361,2
Invoice 27463,2
Invoice 71727,2
Invoice 88799,2
Invoice 122600,2
Invoice 32320,2
Invoice 120020,2
Invoice 86244,2
Invoice 126944,2
Invoice 34649,2
Invoice 105816,2
Invoice 55231,2
Invoice 83600,2
Invoice 58776,2
Invoice 89341,2
Invoice 88509,2
Invoice 41002,2
Invoice 17131,2
Invoice 2370,2
Invoice 116475,2
Invoice 37461,2
Invoice 3108,2
Invoice 83072,2
Invoice 130255,2
Invoice 116085,2
Invoice 135338,2
Invoice 9047,2
Invoice 95376,2
Invoice 97272,2
Invoice 100064,2
Invoice 67814,2
Invoice 154651,0
Invoice 82057,2
Invoice 60478,2
Invoice 93160,2
Invoice 141937,2
Invoice 94349,2
Invoice 60918,2
Invoice 85142,2
Invoice 40096,2
Invoice 117177,2
Invoice 29543,2
Invoice 123450,2
Invoice 105529,2
Invoice 136435,2
Invoice 121137,2
Invoice 140666,2
Invoice 81203,2
Invoice 124033,2
Invoice 114220,2
Invoice 118821,2
Invoice 24613,2
Invoice 99086,2
Invoice 19772,2
Invoice 8912,2
Invoice 107268,2
Invoice 117410,2
Invoice 132490,2
Invoice 139000,2
Invoice 737,2
Invoice 78536,2
Invoice 119977,2
Invoice 140418,2
Invoice 133836,2
Invoice 1400,2
Invoice 67861,2
Invoice 97925,2
Invoice 139509,2
Invoice 63452,1
Invoice 31388,2
Invoice 67173,2
Invoice 6676,2
Invoice 71302,2
Invoice 29902,2
Invoice 33129,2
Invoice 27345,2
Invoice 44020,2
Invoice 137463,2
Invoice 97407,3
Invoice 139619,2
Invoice 6106,2
Invoice 59710,2
Invoice 18834,2
Invoice 7045,2
Invoice 84682,2
Invoice 91373,2
Invoice 11875,2
Invoice 65667,2
Invoice 35004,2
Invoice 52700,2
Invoice 69322,2
Invoice 115649,2
Invoice 43926,2
Invoice 7126,2
Invoice 43264,2
Invoice 40194,2
Invoice 92006,2
Invoice 71620,2
Invoice 101373,2
Invoice 107282,2
Invoice 49477,2
Invoice 86832,2
Invoice 36405,2
Invoice 65325,2
Invoice 118738,2
Invoice 67384,2
Invoice 106823,2
Invoice 19612,2
Invoice 35826,2
Invoice 136045,2
Invoice 33888,2
Invoice 97936,2
Invoice 25031,2
Invoice 96088,2
Invoice 120432,2
Invoice 83697,2
Invoice 88571,2
Invoice 103881,2
Invoice 10175,2
Invoice 90642,2
Invoice 22330,2
Invoice 35762,1
Invoice 106817,2
Invoice 17095,2
Invoice 120014,2
Invoice 130339,2
Invoice 34115,2
Invoice 28965,2
Invoice 67404,2
Invoice 40050,2
Invoice 34567,2
Invoice 79709,2
Invoice 116521,2
Invoice 64280,1
Invoice 17033,1
Invoice 55924,1
Invoice 72869,1
Invoice 25836,1
Invoice 102951,1
Invoice 83182,3
Invoice 88899,3
Invoice 51034,2
Invoice 133838,2
Invoice 68178,2
Invoice 50576,2
Invoice 30866,2
Invoice 101945,2
Invoice 80930,2
Invoice 105328,1
Invoice 45303,2
Invoice 4001,2
Invoice 2917,1
Invoice 133159,2
Invoice 21924,2
Invoice 18427,2
Invoice 24663,2
Invoice 98317,3
Invoice 63665,2
Invoice 39310,1
Invoice 78227,2
Invoice 90985,1
Invoice 135135,1
Invoice 21363,2
Invoice 56117,3
Invoice 104927,2
Invoice 100341,2
Invoice 32840,3
Invoice 55724,2
Invoice 19044,2
Invoice 15191,2
Invoice 119674,2
Invoice 26074,2
Invoice 28806,2
Invoice 28563,2
Invoice 49859,2
Invoice 41094,2
Invoice 130976,2
Invoice 127846,2
Invoice 17684,2
Invoice 11038,1
Invoice 86000,2
Invoice 138500,2
Invoice 52119,2
Invoice 122086,2
Invoice 36769,2
Invoice 118768,2
Invoice 59837,2
Invoice 58791,2
Invoice 20933,2
Invoice 85564,2
Invoice 35335,2
Invoice 12399,2
Invoice 97237,2
Invoice 73726,2
Invoice 101202,2
Invoice 138207,1
Invoice 102549,2
Invoice 69562,2
Invoice 36580,2
Invoice 41543,3
Invoice 6175,2
Invoice 70604,2
Invoice 120842,2
Invoice 63847,3
Invoice 88560,2
Invoice 48466,2
Invoice 134075,2
Invoice 99036,2
Invoice 2630,2
Invoice 125150,2
Invoice 127264,2
Invoice 27553,2
Invoice 3683,2
Invoice 25435,2
Invoice 78602,2
Invoice 32594,2
Invoice 128511,2
Invoice 12219,2
Invoice 118660,2
Invoice 105847,2
Invoice 93404,2
Invoice 132224,2
Invoice 31595,2
Invoice 87734,2
Invoice 1650,2
Invoice 85533,2
Invoice 106662,2
Invoice 51057,2
Invoice 10063,2
Invoice 2904,2
Invoice 22257,3
Invoice 47931,2
Invoice 62952,2
Invoice 51207,2
Invoice 67373,2
Invoice 123826,2
Invoice 40389,2
Invoice 3515,2
Invoice 35458,2
Invoice 5615,2
Invoice 98197,2
Invoice 49363,2
Invoice 134329,2
Invoice 105824,2
Invoice 36833,2
Invoice 36330,2
Invoice 3631,2
Invoice 136904,2
Invoice 62218,2
Invoice 84623,1
Invoice 89158,2
Invoice 67185,2
Invoice 75612,1
Invoice 52996,2
Invoice 120709,2
Invoice 31631,2
Invoice 25722,2
Invoice 95662,2
Invoice 70825,1
Invoice 67449,2
Invoice 33603,2
Invoice 70438,2
Invoice 122269,2
Invoice 139898,1
Invoice 141475,1
Invoice 12668,1
Invoice 3854,1
Invoice 68314,1
Invoice 104029,2
Invoice 4973,2
Invoice 11742,2
Invoice 116204,2
Invoice 50652,2
Invoice 121559,1
Invoice 90033,2
Invoice 91847,2
Invoice 128225,2
Invoice 136713,1
Invoice 59922,2
Invoice 69106,2
Invoice 105837,2
Invoice 115506,1
Invoice 9653,2
Invoice 40430,2
Invoice 13567,1
Invoice 93731,2
Invoice 75536,2
Invoice 8713,2
Invoice 102322,1
Invoice 91483,2
Invoice 9209,2
Invoice 24766,2
Invoice 125073,2
Invoice 63831,2
Invoice 116066,2
Invoice 25493,2
Invoice 99029,2
Invoice 87376,2
Invoice 42142,2
Invoice 62497,2
Invoice 111931,1
Invoice 57873,2
Invoice 104993,2
Invoice 132843,2
Invoice 76663,2
Invoice 13559,2
Invoice 11471,2
Invoice 16001,2
Invoice 92966,2
Invoice 69406,2
Invoice 47184,2
Invoice 112228,2
Invoice 7965,2
Invoice 45805,2
Invoice 74374,2
Invoice 105805,2
Invoice 44863,1
Invoice 20334,2
Invoice 44698,2
Invoice 41509,2
Invoice 22502,2
Invoice 14815,2
Invoice 37946,2
Invoice 22426,2
Invoice 110479,2
Invoice 46984,2
Invoice 35096,2
Invoice 44956,2
Invoice 58228,2
Invoice 46394,2
Invoice 63311,2
Invoice 37563,2
Invoice 2478,2
Invoice 136789,2
Invoice 99125,2
Invoice 44049,2
Invoice 55449,2
Invoice 56536,2
Invoice 96239,2
Invoice 45289,2
Invoice 106838,2
Invoice 19784,2
Invoice 39841,2
Invoice 107978,2
Invoice 43131,2
Invoice 139655,2
Invoice 119173,2
Invoice 38109,2
Invoice 27594,2
Invoice 125028,2
Invoice 57149,2
Invoice 139724,2
Invoice 105787,2
Invoice 97360,2
Invoice 109939,2
Invoice 123661,2
Invoice 84267,2
Invoice 118638,2
Invoice 34671,2
Invoice 78303,2
Invoice 121686,2
Invoice 39050,2
Invoice 51008,3
Invoice 53606,3
Invoice 76541,2
Invoice 129779,3
Invoice 99464,2
Invoice 69754,2
Invoice 116607,2
Invoice 51455,2
Invoice 137482,2
Invoice 83867,2
Invoice 56901,2
Invoice 70938,2
Invoice 49706,2
Invoice 47811,3
Invoice 58897,3
Invoice 132149,3
Invoice 138025,3
Invoice 23216,3
Invoice 63082,2
Invoice 99270,2
Invoice 18778,2
Invoice 5128,2
Invoice 56708,2
Invoice 63463,2
Invoice 38614,2
Invoice 17689,2
Invoice 119828,2
Invoice 132471,2
Invoice 109635,2
Invoice 70279,2
Invoice 5221,3
Invoice 32956,2
Invoice 45637,2
Invoice 33840,2
Invoice 47270,2
Invoice 22080,2
Invoice 111391,2
Invoice 129972,2
Invoice 5981,2
Invoice 19336,2
Invoice 120546,2
Invoice 73869,2
Invoice 33879,2
Invoice 12080,2
Invoice 3117,2
Invoice 45599,2
Invoice 121227,2
Invoice 63891,2
Invoice 41425,2
Invoice 9540,2
Invoice 141264,2
Invoice 110069,2
Invoice 15166,2
Invoice 42404,2
Invoice 22845,2
Invoice 34869,2
Invoice 112114,2
Invoice 75173,2
Invoice 21768,2
Invoice 110691,2
Invoice 6291,2
Invoice 99728,2
Invoice 42267,2
Invoice 86447,2
Invoice 118837,2
Invoice 125515,2
Invoice 21893,2
Invoice 105735,2
Invoice 121424,2
Invoice 122560,2
Invoice 27926,2
Invoice 86360,2
Invoice 63811,2
Invoice 29754,2
Invoice 33306,2
Invoice 51113,2
Invoice 6356,2
Invoice 135284,2
Invoice 8112,2
Invoice 14786,2
Invoice 112210,2
Invoice 81705,2
Invoice 3494,2
Invoice 63221,2
Invoice 37979,2
Invoice 24031,2
Invoice 49196,2
Invoice 60,2
Invoice 40368,2
Invoice 103574,2
Invoice 36410,2
Invoice 22346,2
Invoice 42990,2
Invoice 125039,2
Invoice 118420,2
Invoice 89907,1
Invoice 118662,2
Invoice 95905,2
Invoice 113569,2
Invoice 22408,2
Invoice 139756,2
Invoice 110082,2
Invoice 160248,1
Invoice 99637,2
Invoice 118102,2
Invoice 113269,2
Invoice 86342,2
Invoice 38980,2
Invoice 96431,2
Invoice 39799,2
Invoice 134745,2
Invoice 10274,2
Invoice 27017,2
Invoice 24508,2
Invoice 23032,2
Invoice 141427,2
Invoice 86694,2
Invoice 54201,2
Invoice 47225,2
Invoice 79462,2
Invoice 75071,2
Invoice 76801,2
Invoice 62891,2
Invoice 16362,2
Invoice 79978,1
Invoice 40461,2
Invoice 32155,2
Invoice 51246,2
Invoice 28737,2
Invoice 27487,2
Invoice 124004,2
Invoice 46552,2
Invoice 27001,2
Invoice 59477,2
Invoice 103210,2
Invoice 123500,2
Invoice 35800,2
Invoice 53531,2
Invoice 49610,2
Invoice 26509,2
Invoice 15975,2
Invoice 100964,2
Invoice 61409,2
Invoice 94705,1
Invoice 135963,2
Invoice 3190,2
Invoice 94874,2
Invoice 63990,2
Invoice 133807,2
Invoice 62803,2
Invoice 6648,2
Invoice 23403,2
Invoice 96304,2
Invoice 68244,2
Invoice 21769,2
Invoice 53692,2
Invoice 41273,2
Invoice 22512,2
Invoice 90779,2
Invoice 25211,2
Invoice 37739,2
Invoice 95632,2
Invoice 132422,2
Invoice 8516,2
Invoice 18589,2
Invoice 59779,2
Invoice 94008,2
Invoice 136954,2
Invoice 136358,2
Invoice 43833,2
Invoice 86776,2
Invoice 1343,2
Invoice 33656,2
Invoice 28291,2
Invoice 79369,2
Invoice 82879,2
Invoice 115550,2
Invoice 26131,2
Invoice 78485,2
Invoice 31146,2
Invoice 33110,2
Invoice 75594,2
Invoice 94308,2
Invoice 5451,2
Invoice 29935,2
Invoice 29386,2
Invoice 112602,2
Invoice 9215,2
Invoice 73120,2
Invoice 50203,2
Invoice 115493,2
Invoice 90450,2
Invoice 61753,2
Invoice 35319,2
Invoice 28908,2
Invoice 121211,2
Invoice 14903,2
Invoice 85480,2
Invoice 115343,2
Invoice 124085,2
Invoice 86594,2
Invoice 117699,2
Invoice 131129,2
Invoice 83370,2
Invoice 86653,2
Invoice 48664,2
Invoice 54995,2
Invoice 101731,2
Invoice 98271,2
Invoice 8569,2
Invoice 26325,2
Invoice 81476,2
Invoice 87508,2
Invoice 55113,2
Invoice 107597,2
Invoice 130476,2
Invoice 139674,2
Invoice 90488,2
Invoice 25522,2
Invoice 47674,2
Invoice 62411,2
Invoice 113400,2
Invoice 14331,2
Invoice 106533,2
Invoice 2650,2
Invoice 36211,2
Invoice 33947,2
Invoice 24112,2
Invoice 134831,2
Invoice 91516,2
Invoice 92615,1
Invoice 2797,2
Invoice 110433,2
Invoice 128495,2
Invoice 19060,2
Invoice 104133,2
Invoice 91392,2
Invoice 6610,2
Invoice 58828,2
Invoice 115172,2
Invoice 90398,2
Invoice 77126,2
Invoice 18317,2
Invoice 45317,2
Invoice 84926,2
Invoice 90656,2
Invoice 107752,2
Invoice 32337,2
Invoice 96240,2
Invoice 35396,2
Invoice 97091,2
Invoice 62502,2
Invoice 128463,2
Invoice 126886,2
Invoice 62979,2
Invoice 86361,2
Invoice 13194,2
Invoice 69132,1
Invoice 17838,2
Invoice 30606,2
Invoice 45635,3
Invoice 77414,2
Invoice 50517,3
Invoice 110238,3
Invoice 77164,3
Invoice 37631,2
Invoice 20125,2
Invoice 80377,2
Invoice 61136,2
Invoice 104515,2
Invoice 110941,2
Invoice 68781,2
Invoice 128716,2
Invoice 5753,2
Invoice 8135,2
Invoice 37966,2
Invoice 96389,2
Invoice 19378,2
Invoice 101938,2
Invoice 42850,2
Invoice 128314,2
Invoice 68978,2
Invoice 48498,2
Invoice 117414,2
Invoice 107475,2
Invoice 121246,2
Invoice 79112,2
Invoice 13164,2
Invoice 72912,2
Invoice 120168,2
Invoice 57787,2
Invoice 23413,2
Invoice 28621,2
Invoice 90056,2
Invoice 178,2
Invoice 60966,2
Invoice 85055,2
Invoice 62751,2
Invoice 75301,2
Invoice 127214,2
Invoice 71597,2
Invoice 72,2
Invoice 11270,2
Invoice 140217,2
Invoice 138212,2
Invoice 93590,2
Invoice 113507,2
Invoice 20854,2
Invoice 77692,2
Invoice 81924,2
Invoice 43550,2
Invoice 103032,2
Invoice 49656,2
Invoice 134444,2
Invoice 652,2
Invoice 75403,2
Invoice 83955,2
Invoice 40339,2
Invoice 95839,2
Invoice 9406,2
Invoice 257,2
Invoice 75490,2
Invoice 109564,2
Invoice 127109,2
Invoice 66959,1
Invoice 54758,2
Invoice 17313,2
Invoice 37790,1
Invoice 112152,2
Invoice 126761,2
Invoice 104621,2
Invoice 130006,2
Invoice 134118,2
Invoice 22329,2
Invoice 128953,2
Invoice 74907,2
Invoice 42189,2
Invoice 104152,2
Invoice 101068,2
Invoice 109605,2
Invoice 3995,2
Invoice 73067,2
Invoice 125203,2
Invoice 99537,2
Invoice 107161,2
Invoice 120876,2
Invoice 5630,2
Invoice 134564,2
Invoice 100571,2
Invoice 45527,2
Invoice 134749,2
Invoice 123318,2
Invoice 115442,2
Invoice 141498,2
Invoice 60633,2
Invoice 124572,2
Invoice 129181,2
Invoice 21326,2
Invoice 34434,2
Invoice 60598,2
Invoice 133716,2
Invoice 96147,2
Invoice 94088,2
Invoice 23907,2
Invoice 122665,2
Invoice 112868,2
Invoice 33654,2
Invoice 6553,2
Invoice 17480,2
Invoice 18134,2
Invoice 41660,2
Invoice 13273,2
Invoice 4626,2
Invoice 48014,2
Invoice 41983,2
Invoice 128080,2
Invoice 45510,2
Invoice 106424,2
Invoice 97946,2
Invoice 129849,2
Invoice 118202,2
Invoice 93829,2
Invoice 131344,2
Invoice 24464,2
Invoice 62280,2
Invoice 58149,2
Invoice 54398,2
Invoice 132957,2
Invoice 115836,2
Invoice 2842,2
Invoice 17651,2
Invoice 28355,2
Invoice 2959,2
Invoice 86100,2
Invoice 120877,2
Invoice 12047,3
Invoice 125680,2
Invoice 124783,3
Invoice 16331,2
Invoice 104459,2
Invoice 126982,2
Invoice 5774,2
Invoice 49720,2
Invoice 13534,2
Invoice 86870,2
Invoice 103922,2
Invoice 31005,2
Invoice 63376,2
Invoice 59256,2
Invoice 51856,2
Invoice 113701,1
Invoice 52861,2
Invoice 13684,2
Invoice 133330,2
Invoice 107760,2
Invoice 136973,2
Invoice 110026,2
Invoice 116517,2
Invoice 75914,2
Invoice 69276,2
Invoice 128923,2
Invoice 554,2
Invoice 394,2
Invoice 102476,2
Invoice 113998,2
Invoice 91743,2
Invoice 82504,2
Invoice 70429,2
Invoice 54992,2
Invoice 23112,2
Invoice 67104,2
Invoice 67757,2
Invoice 56189,2
Invoice 71316,2
Invoice 75532,2
Invoice 82618,2
Invoice 38070,2
Invoice 115680,2
Invoice 91691,2
Invoice 133945,2
Invoice 36937,2
Invoice 21827,2
Invoice 135826,2
Invoice 129120,2
Invoice 70170,2
Invoice 55058,2
Invoice 120925,2
Invoice 99283,2
Invoice 118312,2
Invoice 116972,2
Invoice 100201,2
Invoice 71245,2
Invoice 128462,2
Invoice 41631,2
Invoice 128615,2
Invoice 9102,2
Invoice 50756,2
Invoice 40911,2
Invoice 123935,2
Invoice 132973,2
Invoice 12835,2
Invoice 21909,2
Invoice 94748,2
Invoice 98982,2
Invoice 36853,2
Invoice 98307,2
Invoice 123567,2
Invoice 91663,2
Invoice 44871,2
Invoice 134453,2
Invoice 65966,2
Invoice 103479,2
Invoice 32849,3
Invoice 48047,2
Invoice 37396,2
Invoice 86814,2
Invoice 88831,2
Invoice 137051,2
Invoice 89152,2
Invoice 49190,2
Invoice 124804,2
Invoice 14729,2
Invoice 45707,2
Invoice 141827,2
Invoice 111488,2
Invoice 79425,2
Invoice 78992,2
Invoice 90306,2
Invoice 106973,2
Invoice 78880,2
Invoice 85497,2
Invoice 53807,2
Invoice 120564,2
Invoice 54860,2
Invoice 4024,2
Invoice 40401,2
Invoice 86232,2
Invoice 65340,2
Invoice 62350,2
Invoice 27495,2
Invoice 108841,2
Invoice 104703,2
Invoice 69330,2
Invoice 16136,2
Invoice 126732,2
Invoice 86819,2
Invoice 101035,2
Invoice 49016,2
Invoice 39304,2
Invoice 67701,2
Invoice 69405,2
Invoice 46133,2
Invoice 128508,2
Invoice 54799,2
Invoice 66275,2
Invoice 88787,2
Invoice 139137,2
Invoice 135534,2
Invoice 56375,2
Invoice 74269,2
Invoice 130825,2
Invoice 12415,2
Invoice 7916,2
Invoice 102190,2
Invoice 39516,2
Invoice 36117,2
Invoice 65111,2
Invoice 139230,2
Invoice 7781,2
Invoice 67773,2
Invoice 21685,2
Invoice 80209,2
Invoice 35936,2
Invoice 92037,2
Invoice 66325,2
Invoice 42069,2
Invoice 64881,2
Invoice 73461,2
Invoice 101885,2
Invoice 46263,2
Invoice 110577,2
Invoice 52343,2
Invoice 60249,2
Invoice 46803,2
Invoice 119021,2
Invoice 141596,2
Invoice 66810,2
Invoice 31179,2
Invoice 35616,2
Invoice 31089,2
Invoice 63645,2
Invoice 58762,2
Invoice 71310,2
Invoice 48372,2
Invoice 107047,2
Invoice 80183,2
Invoice 92887,2
Invoice 134403,2
Invoice 31178,2
Invoice 21235,2
Invoice 58858,2
Invoice 8188,2
Invoice 14598,2
Invoice 114656,2
Invoice 25197,2
Invoice 83299,2
Invoice 35607,2
Invoice 65055,2
Invoice 139015,3
Invoice 43549,2
Invoice 18263,2
Invoice 102203,2
Invoice 9242,2
Invoice 140524,2
Invoice 18125,2
Invoice 30071,2
Invoice 117428,2
Invoice 43113,3
Invoice 111565,3
Invoice 131252,2
Invoice 34953,2
Invoice 101025,2
Invoice 18267,2
Invoice 123895,2
Invoice 28959,2
Invoice 16233,2
Invoice 135384,2
Invoice 51795,3
Invoice 37474,2
Invoice 130322,2
Invoice 95941,2
Invoice 19933,2
Invoice 18354,2
Invoice 21035,2
Invoice 83247,2
Invoice 57215,2
Invoice 99674,2
Invoice 11147,2
Invoice 25185,2
Invoice 83934,2
Invoice 23997,2
Invoice 94453,2
Invoice 119513,2
Invoice 82743,2
Invoice 123070,2
Invoice 28933,2
Invoice 132804,2
Invoice 59656,2
Invoice 140706,2
Invoice 49017,2
Invoice 66451,2
Invoice 85118,2
Invoice 72342,2
Invoice 100656,2
Invoice 115868,2
Invoice 3691,2
Invoice 32096,2
Invoice 43768,2
Invoice 82303,2
Invoice 113785,2
Invoice 131770,2
Invoice 28946,2
Invoice 129170,3
Invoice 51,2
Invoice 127372,1
Invoice 49676,2
Invoice 64640,2
Invoice 114384,2
Invoice 42650,2
Invoice 49176,2
Invoice 115953,2
Invoice 134244,2
Invoice 131546,2
Invoice 46616,2
Invoice 120146,2
Invoice 11973,2
Invoice 134753,2
Invoice 69882,2
Invoice 132826,2
Invoice 40256,2
Invoice 30166,2
Invoice 124151,2
Invoice 140046,2
Invoice 41456,2
Invoice 48965,2
Invoice 136205,2
Invoice 75782,2
Invoice 141456,2
Invoice 86308,2
Invoice 134747,1
Invoice 71019,2
Invoice 41593,2
Invoice 66474,2
Invoice 13798,2
Invoice 91645,2
Invoice 141588,2
Invoice 48321,2
Invoice 82924,2
Invoice 69716,2
Invoice 69563,2
Invoice 102969,2
Invoice 74431,2
Invoice 139186,2
Invoice 127955,2
Invoice 137020,2
Invoice 54588,2
Invoice 141950,2
Invoice 114913,2
Invoice 91307,2
Invoice 31387,2
Invoice 57760,2
Invoice 102565,2
Invoice 75870,2
Invoice 65747,2
Invoice 80830,2
Invoice 22084,2
Invoice 81449,2
Invoice 100054,2
Invoice 33874,2
Invoice 63462,2
Invoice 28043,2
Invoice 79435,2
Invoice 89780,2
Invoice 110810,2
Invoice 78233,2
Invoice 45437,2
Invoice 63378,2
Invoice 17048,2
Invoice 100081,2
Invoice 43816,2
Invoice 35288,2
Invoice 122806,2
Invoice 26342,2
Invoice 131333,2
Invoice 52829,2
Invoice 2481,2
Invoice 128986,2
Invoice 78405,2
Invoice 104261,2
Invoice 124444,2
Invoice 15338,2
Invoice 114817,2
Invoice 13871,2
Invoice 93442,2
Invoice 82645,2
Invoice 61006,2
Invoice 20414,2
Invoice 19840,2
Invoice 139549,2
Invoice 36436,2
Invoice 44159,2
Invoice 103545,2
Invoice 98284,2
Invoice 34486,2
Invoice 11781,2
Invoice 97487,2
Invoice 78364,2
Invoice 93887,2
Invoice 67497,2
Invoice 137703,2
Invoice 94928,2
Invoice 83965,2
Invoice 47393,2
Invoice 112145,2
Invoice 61205,2
Invoice 138717,2
Invoice 53990,2
Invoice 39641,2
Invoice 36110,2
Invoice 65432,2
Invoice 18000,2
Invoice 49857,2
Invoice 59469,2
Invoice 127901,3
Invoice 128160,2
Invoice 16401,2
Invoice 98959,2
Invoice 3909,2
Invoice 57014,2
Invoice 61208,2
Invoice 1228,2
