Invoice ID,sum(Invoice with Exception Count)
Invoice 101941,1
Invoice 42331,1
Invoice 76323,1
Invoice 107105,1
Invoice 114183,1
Invoice 77182,1
Invoice 65581,1
Invoice 29211,1
Invoice 126852,1
Invoice 31600,1
Invoice 97998,1
Invoice 54955,1
Invoice 89603,1
Invoice 81514,1
Invoice 60064,1
Invoice 15286,1
Invoice 35835,1
Invoice 29279,1
Invoice 129627,1
Invoice 61607,1
Invoice 69297,1
Invoice 126032,1
Invoice 53110,1
Invoice 137289,1
Invoice 179290,1
Invoice 175403,1
Invoice 255854,1
Invoice 177158,1
Invoice 273436,1
Invoice 178430,1
Invoice 275439,3
Invoice 247420,1
Invoice 223354,1
Invoice 191792,8
Invoice 206379,1
Invoice 216654,1
Invoice 21925,1
Invoice 63482,1
Invoice 90347,1
Invoice 12846,1
Invoice 107498,1
Invoice 80985,1
Invoice 113076,1
Invoice 44755,1
Invoice 81967,1
Invoice 25224,1
Invoice 24836,1
Invoice 205243,1
Invoice 254157,4
Invoice 192384,3
Invoice 240516,2
Invoice 243055,1
Invoice 212639,1
Invoice 233701,2
Invoice 219209,2
Invoice 217606,1
Invoice 94606,1
Invoice 129119,1
Invoice 140360,1
Invoice 139552,1
Invoice 80382,1
Invoice 9181,1
Invoice 53058,1
Invoice 111543,1
Invoice 15520,1
Invoice 64476,1
Invoice 44423,1
Invoice 127271,1
Invoice 269090,1
Invoice 167362,1
Invoice 197528,3
Invoice 104640,1
Invoice 68544,1
Invoice 88313,1
Invoice 9417,1
Invoice 24742,1
Invoice 78125,1
Invoice 86016,1
Invoice 79948,1
Invoice 90169,1
Invoice 107724,1
Invoice 89441,1
Invoice 32501,1
Invoice 48384,1
Invoice 111227,1
Invoice 95431,1
Invoice 109865,1
Invoice 129798,1
Invoice 135538,1
Invoice 68230,1
Invoice 2729,1
Invoice 61352,1
Invoice 92096,1
Invoice 269813,2
Invoice 17638,1
Invoice 238409,1
Invoice 227588,1
Invoice 170771,1
Invoice 229630,1
Invoice 28233,2
Invoice 8836,1
Invoice 80614,1
Invoice 2058,1
Invoice 128414,1
Invoice 48792,1
Invoice 86403,1
Invoice 89044,1
Invoice 127735,1
Invoice 70080,1
Invoice 16065,1
Invoice 11669,1
Invoice 202001,3
Invoice 200748,8
Invoice 167375,1
Invoice 191627,1
Invoice 221130,1
Invoice 212232,2
Invoice 70827,1
Invoice 127720,1
Invoice 128967,1
Invoice 110099,1
Invoice 14736,1
Invoice 232172,3
Invoice 219829,1
Invoice 230905,1
Invoice 178741,2
Invoice 173621,1
Invoice 66380,1
Invoice 118049,1
Invoice 36084,1
Invoice 13768,1
Invoice 26250,1
Invoice 21796,1
Invoice 78730,1
Invoice 199970,1
Invoice 269041,1
Invoice 120821,1
Invoice 276719,2
Invoice 3945,1
Invoice 21944,1
Invoice 83025,1
Invoice 132687,1
Invoice 55087,1
Invoice 234499,1
Invoice 248679,1
Invoice 52129,1
Invoice 117219,1
Invoice 1547,1
Invoice 125051,1
Invoice 94292,1
Invoice 45913,1
Invoice 128380,1
Invoice 116626,1
Invoice 85558,1
Invoice 84449,1
Invoice 68820,2
Invoice 22337,1
Invoice 32984,1
Invoice 76185,1
Invoice 112168,1
Invoice 116833,1
Invoice 105141,1
Invoice 276324,1
Invoice 31032,1
Invoice 34321,1
Invoice 88980,1
Invoice 123604,1
Invoice 37424,1
Invoice 255470,5
Invoice 95484,2
Invoice 226388,3
Invoice 185979,1
Invoice 99417,1
Invoice 140855,1
Invoice 46325,1
Invoice 114099,1
Invoice 62268,1
Invoice 223956,1
Invoice 49349,1
Invoice 67612,1
Invoice 72197,1
Invoice 59565,1
Invoice 192974,1
Invoice 68484,2
Invoice 196617,2
Invoice 237889,1
Invoice 98863,1
Invoice 54290,1
Invoice 20087,1
Invoice 42829,1
Invoice 131719,1
Invoice 38207,1
Invoice 57649,1
Invoice 34484,1
Invoice 47898,1
Invoice 244277,1
Invoice 182940,1
Invoice 79093,2
Invoice 203060,1
Invoice 75703,3
Invoice 182393,3
Invoice 166482,2
Invoice 189725,1
Invoice 176374,1
Invoice 126593,1
Invoice 68439,1
Invoice 89710,1
Invoice 76373,1
Invoice 37676,1
Invoice 965,1
Invoice 255336,1
Invoice 140136,1
Invoice 133535,1
Invoice 5238,1
Invoice 201654,2
Invoice 195070,1
Invoice 197223,1
Invoice 133549,1
Invoice 2276,1
Invoice 49650,1
Invoice 108468,1
Invoice 81380,1
Invoice 43722,1
Invoice 252105,1
Invoice 41488,1
Invoice 82031,1
Invoice 130309,1
Invoice 70990,1
Invoice 139719,1
Invoice 72425,1
Invoice 53002,1
Invoice 48243,1
Invoice 35715,1
Invoice 70405,1
Invoice 35075,1
Invoice 199775,1
Invoice 65573,1
Invoice 173071,2
Invoice 210083,2
Invoice 190580,7
Invoice 110988,1
Invoice 170510,2
Invoice 130235,1
Invoice 24111,1
Invoice 181892,1
Invoice 103207,1
Invoice 97028,1
Invoice 108241,1
Invoice 102849,1
Invoice 77722,1
Invoice 67253,1
Invoice 89367,1
Invoice 34356,1
Invoice 40059,1
Invoice 183599,1
Invoice 269060,7
Invoice 241273,1
Invoice 12299,1
Invoice 132305,1
Invoice 49558,1
Invoice 123852,1
Invoice 42228,1
Invoice 68028,1
Invoice 91950,1
Invoice 4268,1
Invoice 64802,1
Invoice 41713,2
Invoice 42422,1
Invoice 193920,1
Invoice 180673,1
Invoice 190045,2
Invoice 30865,1
Invoice 226015,1
Invoice 173602,1
Invoice 125248,1
Invoice 99096,1
Invoice 118062,1
Invoice 76158,1
Invoice 19887,1
Invoice 20685,1
Invoice 95582,1
Invoice 128037,1
Invoice 39214,1
Invoice 181431,1
Invoice 38913,1
Invoice 207458,1
Invoice 30566,1
Invoice 5992,1
Invoice 65250,1
Invoice 44181,1
Invoice 36697,1
Invoice 95915,1
Invoice 215049,2
Invoice 181036,1
Invoice 229984,1
Invoice 250886,1
Invoice 168187,1
Invoice 216607,3
Invoice 253315,6
Invoice 75103,1
Invoice 95470,1
Invoice 1760,1
Invoice 22806,1
Invoice 114814,1
Invoice 139918,1
Invoice 65063,1
Invoice 194676,2
Invoice 206306,3
Invoice 261670,3
Invoice 109493,1
Invoice 213968,7
Invoice 237171,2
Invoice 212368,1
Invoice 46715,1
Invoice 93758,1
Invoice 90044,1
Invoice 17109,1
Invoice 17812,1
Invoice 38948,1
Invoice 57045,1
Invoice 64697,1
Invoice 140697,1
Invoice 124611,1
Invoice 7722,1
Invoice 41547,1
Invoice 210828,1
Invoice 40084,1
Invoice 193186,1
Invoice 185070,1
Invoice 123993,1
Invoice 105547,1
Invoice 104013,1
Invoice 52211,1
Invoice 83038,1
Invoice 33672,1
Invoice 58441,2
Invoice 67420,1
Invoice 138071,1
Invoice 106418,1
Invoice 5511,1
Invoice 120897,1
Invoice 14214,1
Invoice 139415,1
Invoice 13818,1
Invoice 237287,1
Invoice 196915,2
Invoice 226700,2
Invoice 128830,1
Invoice 108403,1
Invoice 254588,2
Invoice 243582,5
Invoice 67038,1
Invoice 218740,1
Invoice 107180,1
Invoice 20597,1
Invoice 48945,1
Invoice 31958,1
Invoice 59815,1
Invoice 5561,1
Invoice 219258,1
Invoice 171628,1
Invoice 240604,1
Invoice 140817,1
Invoice 76806,1
Invoice 34027,1
Invoice 53610,1
Invoice 99157,1
Invoice 238660,4
Invoice 214323,1
Invoice 120320,1
Invoice 85942,1
Invoice 49028,1
Invoice 57126,1
Invoice 91574,1
Invoice 22767,1
Invoice 178468,3
Invoice 47679,1
Invoice 32022,1
Invoice 23765,1
Invoice 79967,1
Invoice 30957,1
Invoice 233416,1
Invoice 99771,1
Invoice 20633,1
Invoice 19045,1
Invoice 91030,1
Invoice 122550,1
Invoice 167377,1
Invoice 168749,1
Invoice 276396,1
Invoice 164083,1
Invoice 255634,1
Invoice 172558,1
Invoice 237966,1
Invoice 55362,1
Invoice 133454,1
Invoice 19878,1
Invoice 192483,3
Invoice 201645,1
Invoice 136932,4
Invoice 235724,1
Invoice 174803,3
Invoice 51374,1
Invoice 200629,1
Invoice 40835,1
Invoice 174456,1
Invoice 208541,2
Invoice 193532,3
Invoice 204671,4
Invoice 228790,2
Invoice 68864,1
Invoice 258081,1
Invoice 193766,3
Invoice 11925,1
Invoice 31315,1
Invoice 215553,8
Invoice 98804,1
Invoice 189325,1
Invoice 223181,1
Invoice 272162,2
Invoice 102925,1
Invoice 202910,1
Invoice 216613,1
Invoice 123315,1
Invoice 205213,1
Invoice 80695,1
Invoice 117668,1
Invoice 222710,1
Invoice 257253,2
Invoice 61696,1
Invoice 174235,1
Invoice 263578,2
Invoice 168195,1
Invoice 94403,1
Invoice 249799,4
Invoice 260220,1
Invoice 40004,1
Invoice 233860,1
Invoice 215462,46
Invoice 236103,1
Invoice 169004,2
Invoice 239013,3
Invoice 187449,1
Invoice 193269,5
Invoice 222348,1
Invoice 176885,1
Invoice 218292,1
Invoice 178629,1
Invoice 59112,3
Invoice 234614,2
Invoice 212431,1
Invoice 220734,2
Invoice 232211,5
Invoice 198199,1
Invoice 232426,6
Invoice 250746,1
Invoice 174153,1
Invoice 228399,1
Invoice 274210,1
Invoice 211066,1
Invoice 211898,1
Invoice 203842,2
Invoice 273910,1
Invoice 261946,2
Invoice 204943,1
Invoice 267452,1
Invoice 242534,3
Invoice 253755,1
Invoice 265838,1
Invoice 208117,1
Invoice 243712,1
Invoice 248348,2
Invoice 253278,2
Invoice 248558,2
Invoice 225846,1
Invoice 268824,1
Invoice 108751,1
Invoice 210523,1
Invoice 191232,4
Invoice 173416,5
Invoice 203651,6
Invoice 225391,1
Invoice 198950,1
Invoice 239575,1
Invoice 199829,1
Invoice 220807,4
Invoice 234481,3
Invoice 224475,1
Invoice 236755,1
Invoice 231994,1
Invoice 31713,2
Invoice 205978,2
Invoice 73680,4
Invoice 204128,4
Invoice 226071,1
Invoice 263070,2
Invoice 194195,1
Invoice 214426,1
Invoice 193841,1
Invoice 181156,1
Invoice 175286,1
Invoice 206104,1
Invoice 264338,3
Invoice 180217,6
Invoice 182616,8
Invoice 175897,1
Invoice 185667,1
Invoice 201100,3
Invoice 220304,2
Invoice 173842,1
Invoice 222429,1
Invoice 265372,4
Invoice 197778,1
Invoice 248463,1
Invoice 228538,1
Invoice 173194,1
Invoice 239271,1
Invoice 228232,1
Invoice 188970,1
Invoice 257553,1
Invoice 193258,4
Invoice 158051,1
Invoice 177121,1
Invoice 189353,2
Invoice 173487,9
Invoice 210155,4
Invoice 240783,3
Invoice 243482,1
Invoice 228043,2
Invoice 231053,2
Invoice 187459,2
Invoice 275227,1
Invoice 234980,1
Invoice 182184,1
Invoice 193905,1
Invoice 247922,1
Invoice 184134,2
Invoice 204873,2
Invoice 230540,1
Invoice 268799,1
Invoice 178353,1
Invoice 255588,7
Invoice 243888,1
Invoice 210337,1
Invoice 193198,1
Invoice 265452,1
Invoice 173660,1
Invoice 214662,1
Invoice 170735,2
Invoice 124186,1
Invoice 178168,1
Invoice 169347,3
Invoice 176565,1
Invoice 171045,2
Invoice 237301,1
Invoice 210318,2
Invoice 194315,1
Invoice 238299,1
Invoice 218577,1
Invoice 249345,4
Invoice 191811,2
Invoice 248004,1
Invoice 265354,1
Invoice 177180,1
Invoice 208440,9
Invoice 267703,7
Invoice 187595,1
Invoice 210138,1
Invoice 5239,1
Invoice 182874,2
Invoice 200985,1
Invoice 252547,1
Invoice 254159,2
Invoice 29353,1
Invoice 202965,1
Invoice 249088,1
Invoice 217715,2
Invoice 28665,14
Invoice 203905,2
Invoice 57253,14
Invoice 168887,1
Invoice 186628,1
Invoice 247123,2
Invoice 249342,1
Invoice 70593,1
Invoice 264354,3
Invoice 40651,1
Invoice 163883,1
Invoice 241987,1
Invoice 219476,2
Invoice 179546,1
Invoice 233847,1
Invoice 194526,1
Invoice 36397,1
Invoice 72623,1
Invoice 252979,1
Invoice 197524,1
Invoice 231855,1
Invoice 262114,1
Invoice 250698,1
Invoice 228253,1
Invoice 211016,1
Invoice 239196,4
Invoice 246761,4
Invoice 185843,3
Invoice 5173,1
Invoice 227320,5
Invoice 239651,1
Invoice 220663,1
Invoice 232955,1
Invoice 265123,1
Invoice 273627,1
Invoice 262712,1
Invoice 202123,1
Invoice 53060,1
Invoice 197631,2
Invoice 195904,1
Invoice 176661,1
Invoice 215409,1
Invoice 57652,1
Invoice 201957,4
Invoice 273207,1
Invoice 201008,1
Invoice 263652,1
Invoice 230106,1
Invoice 246179,2
Invoice 16821,1
Invoice 209347,1
Invoice 184964,1
Invoice 9758,1
Invoice 46367,1
Invoice 252951,8
Invoice 221827,1
Invoice 211722,1
Invoice 240385,1
Invoice 179590,1
Invoice 25421,1
Invoice 393,8
Invoice 261609,2
Invoice 178007,2
Invoice 197798,1
Invoice 245755,3
Invoice 216741,2
Invoice 127601,1
Invoice 186366,1
Invoice 164712,1
Invoice 226244,1
Invoice 225583,1
Invoice 232332,4
Invoice 211603,1
Invoice 227531,1
Invoice 92062,1
Invoice 245849,1
Invoice 255348,2
Invoice 243312,1
Invoice 127427,1
Invoice 275424,4
Invoice 169591,2
Invoice 78009,1
Invoice 274583,2
Invoice 80649,1
Invoice 217095,1
Invoice 198719,2
Invoice 14301,1
Invoice 219484,2
Invoice 240397,1
Invoice 231033,4
Invoice 173327,2
Invoice 235610,6
Invoice 210609,7
Invoice 9139,1
Invoice 240683,1
Invoice 260747,1
Invoice 93318,1
Invoice 246175,1
Invoice 236249,2
Invoice 251829,1
Invoice 108193,1
Invoice 214987,1
Invoice 273077,4
Invoice 34492,1
Invoice 124493,1
Invoice 211958,1
Invoice 222889,1
Invoice 172075,1
Invoice 262860,1
Invoice 217174,2
Invoice 192471,1
Invoice 188622,1
Invoice 270111,3
Invoice 174776,1
Invoice 229564,1
Invoice 183443,2
Invoice 238571,1
Invoice 190689,4
Invoice 264286,1
Invoice 244779,8
Invoice 169119,1
Invoice 166176,1
Invoice 268861,2
Invoice 274452,2
Invoice 50648,1
Invoice 30434,2
Invoice 130609,2
Invoice 204509,1
Invoice 233004,1
Invoice 201418,1
Invoice 263845,6
Invoice 222975,2
Invoice 232647,1
Invoice 225518,1
Invoice 247554,1
Invoice 244570,1
Invoice 222637,1
Invoice 250316,1
Invoice 124556,1
Invoice 41050,1
Invoice 277029,1
Invoice 211229,2
Invoice 204818,1
Invoice 180632,1
Invoice 187295,4
Invoice 258735,7
Invoice 257878,3
Invoice 173139,1
Invoice 208675,3
Invoice 255933,1
Invoice 227065,1
Invoice 251623,1
Invoice 240813,1
Invoice 183414,2
Invoice 219335,1
Invoice 242463,2
Invoice 258339,1
Invoice 259573,1
Invoice 181790,1
Invoice 187334,2
Invoice 229671,1
Invoice 275482,6
Invoice 272973,4
Invoice 178418,4
Invoice 270153,3
Invoice 233309,2
Invoice 258886,1
Invoice 230654,3
Invoice 177318,1
Invoice 209071,5
Invoice 229157,2
Invoice 185310,2
Invoice 235962,2
Invoice 168708,2
Invoice 272172,1
Invoice 229381,1
Invoice 179759,3
Invoice 173670,2
Invoice 190318,1
Invoice 230983,1
Invoice 173940,1
Invoice 216855,1
Invoice 250165,1
Invoice 249158,1
Invoice 195581,1
Invoice 241175,2
Invoice 255550,9
Invoice 262781,2
Invoice 252226,1
Invoice 188613,2
Invoice 222819,3
Invoice 207353,5
Invoice 269145,1
Invoice 225969,1
Invoice 240337,1
Invoice 221944,3
Invoice 170818,1
Invoice 271531,1
Invoice 213799,1
Invoice 263697,1
Invoice 201272,2
Invoice 219749,2
Invoice 198504,1
Invoice 258005,1
Invoice 175730,1
Invoice 250504,1
Invoice 183570,1
Invoice 125046,3
Invoice 249296,2
Invoice 195375,1
Invoice 140793,1
Invoice 199633,5
Invoice 202581,1
Invoice 244325,2
Invoice 194082,5
Invoice 204037,2
Invoice 195498,1
Invoice 229951,3
Invoice 210072,1
Invoice 192576,1
Invoice 172531,1
Invoice 221270,1
Invoice 241360,1
Invoice 199980,6
Invoice 190139,3
Invoice 272834,1
Invoice 216159,1
Invoice 215096,3
Invoice 257688,2
Invoice 217681,1
Invoice 200250,3
Invoice 231211,1
Invoice 250426,1
Invoice 232980,1
Invoice 254860,1
Invoice 181357,4
Invoice 200169,1
Invoice 169057,2
Invoice 194577,2
Invoice 175398,1
Invoice 266339,1
Invoice 197517,3
Invoice 200027,1
Invoice 269445,2
Invoice 243820,4
Invoice 272590,5
Invoice 207839,2
Invoice 222165,1
Invoice 198952,1
Invoice 264466,3
Invoice 218724,4
Invoice 245654,2
Invoice 248152,2
Invoice 200882,2
Invoice 192770,2
Invoice 268740,3
Invoice 172651,2
Invoice 249010,1
Invoice 180924,3
Invoice 178006,1
Invoice 204113,1
Invoice 182585,1
Invoice 218304,1
Invoice 164941,2
Invoice 229831,1
Invoice 265981,1
Invoice 239333,4
Invoice 189008,1
Invoice 197483,1
Invoice 203299,1
Invoice 168501,1
Invoice 228680,1
Invoice 244281,3
Invoice 207448,3
Invoice 28488,5
Invoice 175499,1
Invoice 205878,1
Invoice 265174,1
Invoice 240636,3
Invoice 248432,2
Invoice 186710,1
Invoice 190127,2
Invoice 168942,1
Invoice 251402,1
Invoice 175091,10
Invoice 263144,1
Invoice 230995,4
Invoice 218834,1
Invoice 269912,1
Invoice 197723,2
Invoice 235872,1
Invoice 224701,2
Invoice 260443,1
Invoice 198156,1
Invoice 175257,1
Invoice 219388,3
Invoice 250024,1
Invoice 259213,1
Invoice 187381,1
Invoice 208340,1
Invoice 185016,1
Invoice 192864,1
Invoice 160488,2
Invoice 201382,2
Invoice 219972,1
Invoice 165248,1
Invoice 261506,1
Invoice 252378,1
Invoice 211801,3
Invoice 202429,1
Invoice 254382,1
Invoice 194601,1
Invoice 188550,1
Invoice 182870,1
Invoice 226796,4
Invoice 171413,1
Invoice 195709,2
Invoice 198480,2
Invoice 224073,1
Invoice 201761,2
Invoice 170301,1
Invoice 42250,1
Invoice 230633,2
Invoice 178581,1
Invoice 265640,2
Invoice 175089,2
Invoice 262380,1
Invoice 185610,6
Invoice 213409,1
Invoice 271324,9
Invoice 26063,1
Invoice 190317,3
Invoice 247751,2
Invoice 36414,4
Invoice 237142,1
Invoice 192269,1
Invoice 238597,1
Invoice 255662,1
Invoice 245255,1
Invoice 180776,3
Invoice 193324,1
Invoice 167711,1
Invoice 264112,1
Invoice 261248,2
Invoice 254189,3
Invoice 232275,4
Invoice 206268,1
Invoice 165854,8
Invoice 237231,2
Invoice 272696,1
Invoice 207254,1
Invoice 205784,2
Invoice 198195,1
Invoice 267487,1
Invoice 124090,1
Invoice 276732,13
Invoice 226919,1
Invoice 254336,1
Invoice 82775,1
Invoice 218201,3
Invoice 264789,1
Invoice 260527,1
Invoice 178376,1
Invoice 225146,12
Invoice 164732,1
Invoice 169100,1
Invoice 245081,1
Invoice 229958,2
Invoice 263064,1
Invoice 235634,1
Invoice 182281,1
Invoice 247238,1
Invoice 181224,1
Invoice 179908,1
Invoice 193741,1
Invoice 132922,1
Invoice 159825,3
Invoice 167199,1
Invoice 176076,1
Invoice 185587,1
Invoice 195308,1
Invoice 195704,1
Invoice 8014,5
Invoice 228436,10
Invoice 256368,1
Invoice 67149,7
Invoice 250507,1
Invoice 251222,4
Invoice 258240,2
Invoice 216270,3
Invoice 182358,1
Invoice 248952,2
Invoice 266345,6
Invoice 240386,4
Invoice 160378,3
Invoice 160592,1
Invoice 97622,1
Invoice 250661,1
Invoice 184378,1
Invoice 187489,1
Invoice 229095,1
Invoice 205511,1
Invoice 231843,7
Invoice 183986,1
Invoice 238551,7
Invoice 240143,1
Invoice 180154,2
Invoice 218164,1
Invoice 61310,2
Invoice 238615,3
Invoice 178512,1
Invoice 230852,1
Invoice 240846,1
Invoice 204300,2
Invoice 234178,1
Invoice 268082,1
Invoice 209667,1
Invoice 165568,4
Invoice 248672,1
Invoice 134825,1
Invoice 207536,3
Invoice 42511,1
Invoice 222166,1
Invoice 160573,1
Invoice 137117,4
Invoice 173699,3
Invoice 233934,4
Invoice 267653,5
Invoice 190900,1
Invoice 215785,1
Invoice 239692,1
Invoice 67134,1
Invoice 210049,1
Invoice 208612,1
Invoice 249374,1
Invoice 257851,1
Invoice 217726,2
Invoice 182506,1
Invoice 221416,4
Invoice 16866,3
Invoice 164295,1
Invoice 181784,3
Invoice 209741,1
Invoice 215517,1
Invoice 193167,1
Invoice 212725,4
Invoice 184061,1
Invoice 255269,1
Invoice 215554,7
Invoice 223173,1
Invoice 214983,1
Invoice 212843,1
Invoice 227101,1
Invoice 212170,1
Invoice 168064,1
Invoice 86010,2
Invoice 32063,1
Invoice 198602,6
Invoice 244540,2
Invoice 185898,1
Invoice 231205,1
Invoice 251260,1
Invoice 196975,1
Invoice 215932,1
Invoice 174222,1
Invoice 250675,1
Invoice 175898,1
Invoice 202699,3
Invoice 267675,3
Invoice 197617,1
Invoice 233006,6
Invoice 173588,2
Invoice 177574,1
Invoice 225293,1
Invoice 262348,1
Invoice 187421,1
Invoice 248960,3
Invoice 267401,1
Invoice 265644,1
Invoice 174504,9
Invoice 276432,1
Invoice 203731,2
Invoice 246558,2
Invoice 182646,3
Invoice 239585,9
Invoice 261103,1
Invoice 206669,1
Invoice 170830,3
Invoice 269088,1
Invoice 214195,1
Invoice 169509,1
Invoice 219506,1
Invoice 187770,1
Invoice 200662,1
Invoice 165954,1
Invoice 254470,1
Invoice 23656,1
Invoice 269641,1
Invoice 172515,2
Invoice 255969,8
Invoice 248178,1
Invoice 235198,1
Invoice 264624,2
Invoice 176710,3
Invoice 222733,3
Invoice 167047,3
Invoice 173255,1
Invoice 174154,1
Invoice 159641,1
Invoice 270546,3
Invoice 168603,4
Invoice 252080,1
Invoice 186460,2
Invoice 182996,3
Invoice 160273,3
Invoice 194143,1
Invoice 185182,1
Invoice 256975,1
Invoice 200461,5
Invoice 160416,1
Invoice 172789,1
Invoice 160669,3
Invoice 257737,1
Invoice 266206,1
Invoice 94106,2
Invoice 214731,2
Invoice 164761,2
Invoice 91438,1
Invoice 177109,1
Invoice 203605,2
Invoice 203186,1
Invoice 9227,1
Invoice 258912,1
Invoice 243069,1
Invoice 194071,1
Invoice 213820,1
Invoice 173162,1
Invoice 274650,1
Invoice 211305,1
Invoice 242529,1
Invoice 114526,4
Invoice 233762,8
Invoice 234741,6
Invoice 192351,2
Invoice 212608,4
Invoice 189150,7
Invoice 168466,1
Invoice 170005,2
Invoice 211706,1
Invoice 192983,1
Invoice 193372,2
Invoice 206978,1
Invoice 271915,3
Invoice 226800,1
Invoice 205911,4
Invoice 262003,1
Invoice 166310,1
Invoice 268292,1
Invoice 233392,1
Invoice 274166,1
Invoice 248174,1
Invoice 180602,1
Invoice 179357,1
Invoice 230634,1
Invoice 201915,5
Invoice 33635,3
Invoice 138856,6
Invoice 232975,1
Invoice 237954,1
Invoice 233020,1
Invoice 13245,4
Invoice 223598,1
Invoice 188299,1
Invoice 176388,3
Invoice 203793,1
Invoice 251040,1
Invoice 201174,3
Invoice 172767,1
Invoice 237247,4
Invoice 232455,2
Invoice 194104,5
Invoice 189601,1
Invoice 172733,2
Invoice 249683,2
Invoice 182792,2
Invoice 209001,2
Invoice 103453,2
Invoice 175770,3
Invoice 180877,3
Invoice 223390,1
Invoice 231682,4
Invoice 244034,1
Invoice 253264,4
Invoice 215935,1
Invoice 261840,2
Invoice 47912,2
Invoice 218636,6
Invoice 191843,2
Invoice 171339,1
Invoice 239323,1
Invoice 269610,2
Invoice 232088,1
Invoice 255176,1
Invoice 164392,1
Invoice 177452,4
Invoice 47142,3
Invoice 274389,8
Invoice 275168,8
Invoice 259032,1
Invoice 190103,1
Invoice 234710,1
Invoice 36070,3
Invoice 171916,5
Invoice 167922,4
Invoice 264463,1
Invoice 170397,1
Invoice 189590,2
Invoice 215130,1
Invoice 250694,5
Invoice 262920,1
Invoice 198381,1
Invoice 233272,1
Invoice 204616,2
Invoice 225468,2
Invoice 256890,3
Invoice 244563,1
Invoice 219527,9
Invoice 163905,2
Invoice 206522,1
Invoice 211695,1
Invoice 185337,1
Invoice 219273,1
Invoice 60998,2
Invoice 251432,1
Invoice 89208,4
Invoice 173541,1
Invoice 166426,1
Invoice 206261,1
Invoice 192218,6
Invoice 207107,5
Invoice 196856,1
Invoice 200246,1
Invoice 250875,4
Invoice 184788,1
Invoice 193544,3
Invoice 169328,6
Invoice 96228,3
Invoice 95739,1
Invoice 255084,1
Invoice 254714,1
Invoice 11948,1
Invoice 27348,1
Invoice 201004,1
Invoice 208646,1
Invoice 251144,1
Invoice 232052,2
Invoice 122510,5
Invoice 250799,2
Invoice 204645,4
Invoice 272091,3
Invoice 120582,3
Invoice 187807,2
Invoice 109322,6
Invoice 237871,1
Invoice 216057,1
Invoice 194620,1
Invoice 232051,1
Invoice 218295,4
Invoice 200760,1
Invoice 249389,1
Invoice 182461,1
Invoice 193129,1
Invoice 39423,1
Invoice 91468,1
Invoice 262561,2
Invoice 126644,2
Invoice 205529,4
Invoice 197115,3
Invoice 64759,1
Invoice 214416,1
Invoice 205115,1
Invoice 200931,1
Invoice 228108,1
Invoice 245340,1
Invoice 168054,1
Invoice 204681,2
Invoice 205128,5
Invoice 247004,1
Invoice 186210,1
Invoice 237546,1
Invoice 232559,7
Invoice 258691,2
Invoice 24941,1
Invoice 213352,3
Invoice 206774,1
Invoice 264256,1
