CoCd,DocumentNo,Year,Type,Pstng Date,Reference,Obj. key,CoCd2
Company 10,5000039544.0,2022.0,WE  ,05/20/2022,Ref 133196,50007413592022,
Company 10,5000039545.0,2022.0,WE  ,05/20/2022,Ref 133982,50007413602022,
Company 10,5000039546.0,2022.0,WE  ,05/20/2022,Ref 133982,50007413602022,
Company 10,5000039547.0,2022.0,WE  ,05/20/2022,Ref 130648,50007414802022,
Company 10,5000039548.0,2022.0,WE  ,05/20/2022,Ref 130648,50007414802022,
Company 10,5000039549.0,2022.0,WE  ,05/20/2022,Ref 132163,50007414892022,
Company 10,5000039550.0,2022.0,WE  ,05/20/2022,Ref 132163,50007414892022,
Company 10,5000039551.0,2022.0,WE  ,05/20/2022,Ref 130676,50007413632022,
Company 10,5000039552.0,2022.0,WE  ,05/20/2022,Ref 130676,50007413632022,
Company 10,5000040344.0,2022.0,WE  ,05/21/2022,Ref 131254,50007426402022,
Company 10,5000040345.0,2022.0,WE  ,05/21/2022,Ref 131254,50007426402022,
Company 10,5000040346.0,2022.0,WE  ,05/21/2022,Ref 134310,50007427282022,
Company 10,5000040347.0,2022.0,WE  ,05/21/2022,Ref 132317,50007427292022,
Company 10,5000040348.0,2022.0,WE  ,05/21/2022,Ref 132633,50007427312022,
Company 10,5000040349.0,2022.0,WE  ,05/21/2022,Ref 132633,50007427312022,
Company 10,5000040350.0,2022.0,WE  ,05/21/2022,Ref 133758,50007426422022,
Company 10,5000040351.0,2022.0,WE  ,05/21/2022,Ref 133758,50007426422022,
Company 10,5000040352.0,2022.0,WE  ,05/21/2022,Ref 133322,50007426432022,
Company 10,5000040353.0,2022.0,WE  ,05/21/2022,Ref 133322,50007426432022,
Company 10,5000040354.0,2022.0,WE  ,05/21/2022,Ref 132080,50007427432022,
Company 10,5000040355.0,2022.0,WE  ,05/21/2022,Ref 132080,50007427432022,
Company 10,5000040356.0,2022.0,WE  ,05/21/2022,Ref 131103,50007427482022,
Company 10,5000040357.0,2022.0,WE  ,05/21/2022,Ref 131103,50007427482022,
Company 10,5000040358.0,2022.0,WE  ,05/21/2022,Ref 133921,50007427652022,
Company 10,5000040359.0,2022.0,WE  ,05/21/2022,Ref 133921,50007427652022,
Company 10,5000040361.0,2022.0,WE  ,05/21/2022,Ref 134113,50007427802022,
Company 10,5000040362.0,2022.0,WE  ,05/21/2022,Ref 134113,50007427802022,
Company 10,5000040366.0,2022.0,WE  ,05/21/2022,Ref 132169,50007427692022,
Company 10,5000040367.0,2022.0,WE  ,05/21/2022,Ref 132169,50007427692022,
Company 10,5000040368.0,2022.0,WE  ,05/21/2022,Ref 132925,50007427922022,
Company 10,5000040369.0,2022.0,WE  ,05/21/2022,Ref 132925,50007427922022,
Company 10,5000040588.0,2022.0,WE  ,05/23/2022,Ref 133395,50007436402022,
Company 10,5000040589.0,2022.0,WE  ,05/23/2022,Ref 133395,50007436402022,
Company 10,5000040626.0,2022.0,WE  ,05/23/2022,Ref 130501,50007436872022,
Company 10,5000040627.0,2022.0,WE  ,05/23/2022,Ref 130501,50007436872022,
Company 10,5000040639.0,2022.0,WE  ,05/23/2022,Ref 131852,50007437032022,
Company 10,5000040640.0,2022.0,WE  ,05/23/2022,Ref 131852,50007437032022,
Company 10,5000040703.0,2022.0,WE  ,05/23/2022,Ref 130525,50007437932022,
Company 10,5000040704.0,2022.0,WE  ,05/23/2022,Ref 130525,50007437932022,
Company 10,5000041054.0,2022.0,WE  ,05/23/2022,Ref 133560,50007443702022,
Company 10,5000041096.0,2022.0,WE  ,05/23/2022,Ref 131079,50007443222022,
Company 10,5000041138.0,2022.0,WE  ,05/23/2022,Ref 133334,50007444602022,
Company 10,5000041141.0,2022.0,WE  ,05/23/2022,Ref 131647,50007444702022,
Company 10,5000041145.0,2022.0,WE  ,05/23/2022,Ref 134668,50007445072022,
Company 10,5000041146.0,2022.0,WE  ,05/23/2022,Ref 134668,50007445072022,
Company 10,5000041156.0,2022.0,WE  ,05/23/2022,Ref 132269,50007444822022,
Company 10,5000041157.0,2022.0,WE  ,05/23/2022,Ref 132269,50007444822022,
Company 10,5000041160.0,2022.0,WE  ,05/23/2022,Ref 133999,50007445392022,
Company 10,5000041161.0,2022.0,WE  ,05/23/2022,Ref 133999,50007445392022,
Company 10,5000042897.0,2022.0,WE  ,05/24/2022,Ref 133007,50007473112022,
Company 10,5000042898.0,2022.0,WE  ,05/24/2022,Ref 133007,50007473112022,
Company 10,5000043856.0,2022.0,WE  ,05/25/2022,Ref 134239,50007489492022,
Company 10,5000043859.0,2022.0,WE  ,05/25/2022,Ref 131255,50007489512022,
Company 10,5000043862.0,2022.0,WE  ,05/25/2022,Ref 132584,50007489532022,
Company 10,5000046249.0,2022.0,WE  ,05/26/2022,Ref 130350,50007525052022,
Company 10,5000046250.0,2022.0,WE  ,05/26/2022,Ref 132381,50007525072022,
Company 10,5000046251.0,2022.0,WE  ,05/26/2022,Ref 134341,50007524892022,
Company 10,5000047879.0,2022.0,WE  ,05/27/2022,Ref 131292,50007548712022,
Company 10,5000047880.0,2022.0,WE  ,05/27/2022,Ref 134274,50007548802022,
Company 10,5000049497.0,2022.0,WE  ,05/30/2022,Ref 133358,50007568702022,
Company 10,5000049499.0,2022.0,WE  ,05/30/2022,Ref 134536,50007568712022,
Company 10,5000049500.0,2022.0,WE  ,05/30/2022,Ref 131155,50007566932022,
Company 10,5000050560.0,2022.0,WE  ,05/31/2022,Ref 130564,50007583552022,
Company 10,5000050561.0,2022.0,WE  ,05/31/2022,Ref 130564,50007583552022,
Company 10,5000050606.0,2022.0,WE  ,05/31/2022,Ref 131129,50007583602022,
Company 10,5000050607.0,2022.0,WE  ,05/31/2022,Ref 131129,50007583602022,
Company 10,5000050608.0,2022.0,WE  ,05/31/2022,Ref 131497,50007584152022,
Company 10,5000050609.0,2022.0,WE  ,05/31/2022,Ref 131497,50007584152022,
Company 10,5000052203.0,2022.0,WE  ,06/01/2022,Ref 132532,50007608462022,
Company 10,5000053838.0,2022.0,WE  ,06/02/2022,Ref 134597,50007633322022,
Company 10,5000055654.0,2022.0,WE  ,06/03/2022,Ref 132412,50007662532022,
Company 10,5000055655.0,2022.0,WE  ,06/03/2022,Ref 132412,50007662532022,
Company 10,5000056196.0,2022.0,WE  ,06/03/2022,Ref 130432,50007669942022,
Company 10,5000056197.0,2022.0,WE  ,06/03/2022,Ref 133509,50007669982022,
Company 10,5000056198.0,2022.0,WE  ,06/03/2022,Ref 133503,50007670002022,
Company 10,5000056201.0,2022.0,WE  ,06/03/2022,Ref 132088,50007670102022,
Company 10,5000056206.0,2022.0,WE  ,06/03/2022,Ref 131379,50007670042022,
Company 10,5000056207.0,2022.0,WE  ,06/03/2022,Ref 131379,50007670042022,
Company 10,5000057200.0,2022.0,WE  ,06/06/2022,Ref 131769,50007690152022,
Company 10,5000057201.0,2022.0,WE  ,06/06/2022,Ref 131769,50007690152022,
Company 10,5000057203.0,2022.0,WE  ,06/06/2022,Ref 133100,50007690102022,
Company 10,5000057204.0,2022.0,WE  ,06/06/2022,Ref 133100,50007690102022,
Company 10,5000057253.0,2022.0,WE  ,06/06/2022,Ref 133145,50007690722022,
Company 10,5000057254.0,2022.0,WE  ,06/06/2022,Ref 133145,50007690722022,
Company 10,5000057289.0,2022.0,WE  ,06/06/2022,Ref 134120,50007690242022,
Company 10,5000057290.0,2022.0,WE  ,06/06/2022,Ref 134120,50007690242022,
Company 10,5000057350.0,2022.0,WE  ,06/06/2022,Ref 133073,50007691912022,
Company 10,5000057351.0,2022.0,WE  ,06/06/2022,Ref 133073,50007691912022,
Company 10,5000057478.0,2022.0,WE  ,06/06/2022,Ref 131448,50007693652022,
Company 10,5000057479.0,2022.0,WE  ,06/06/2022,Ref 131448,50007693652022,
Company 10,5000057480.0,2022.0,WE  ,06/06/2022,Ref 134666,50007693342022,
Company 10,5000057481.0,2022.0,WE  ,06/06/2022,Ref 134666,50007693342022,
Company 10,5000057482.0,2022.0,WE  ,06/06/2022,Ref 130731,50007693632022,
Company 10,5000057483.0,2022.0,WE  ,06/06/2022,Ref 130731,50007693632022,
Company 10,5000057484.0,2022.0,WE  ,06/06/2022,Ref 131494,50007693852022,
Company 10,5000057485.0,2022.0,WE  ,06/06/2022,Ref 131494,50007693852022,
Company 10,5000057486.0,2022.0,WE  ,06/06/2022,Ref 132517,50007693892022,
Company 10,5000057487.0,2022.0,WE  ,06/06/2022,Ref 132517,50007693892022,
Company 10,5000057586.0,2022.0,WE  ,06/06/2022,Ref 134104,50007695332022,
Company 10,5000057587.0,2022.0,WE  ,06/06/2022,Ref 134104,50007695332022,
Company 10,5000057629.0,2022.0,WE  ,06/06/2022,Ref 132618,50007695342022,
Company 10,5000057630.0,2022.0,WE  ,06/06/2022,Ref 132618,50007695342022,
Company 10,5000057676.0,2022.0,WE  ,06/06/2022,Ref 131590,50007696202022,
Company 10,5000057677.0,2022.0,WE  ,06/06/2022,Ref 131590,50007696202022,
Company 10,5000057687.0,2022.0,WE  ,06/06/2022,Ref 132615,50007696772022,
Company 10,5000057688.0,2022.0,WE  ,06/06/2022,Ref 132615,50007696772022,
Company 10,5000057734.0,2022.0,WE  ,06/06/2022,Ref 131212,50007697072022,
Company 10,5000057735.0,2022.0,WE  ,06/06/2022,Ref 131212,50007697072022,
Company 10,5000057745.0,2022.0,WE  ,06/06/2022,Ref 132007,50007696842022,
Company 10,5000057746.0,2022.0,WE  ,06/06/2022,Ref 132007,50007696842022,
Company 10,5000057766.0,2022.0,WE  ,06/06/2022,Ref 134716,50007697642022,
Company 10,5000057767.0,2022.0,WE  ,06/06/2022,Ref 134716,50007697642022,
Company 10,5000057790.0,2022.0,WE  ,06/06/2022,Ref 131518,50007697952022,
Company 10,5000057791.0,2022.0,WE  ,06/06/2022,Ref 131518,50007697952022,
Company 10,5000060442.0,2022.0,WE  ,06/08/2022,Ref 133784,50007740742022,
Company 10,5000060443.0,2022.0,WE  ,06/08/2022,Ref 133784,50007740742022,
Company 10,5000061034.0,2022.0,WE  ,06/08/2022,Ref 133331,50007751192022,
Company 10,5000061035.0,2022.0,WE  ,06/08/2022,Ref 133331,50007751192022,
Company 10,5000061039.0,2022.0,WE  ,06/08/2022,Ref 133155,50007751292022,
Company 10,5000061040.0,2022.0,WE  ,06/08/2022,Ref 133155,50007751292022,
Company 10,5000061064.0,2022.0,WE  ,06/08/2022,Ref 132113,50007751592022,
Company 10,5000061065.0,2022.0,WE  ,06/08/2022,Ref 132113,50007751592022,
Company 10,5000061102.0,2022.0,WE  ,06/08/2022,Ref 132716,50007752052022,
Company 10,5000061103.0,2022.0,WE  ,06/08/2022,Ref 132716,50007752052022,
Company 10,5000061115.0,2022.0,WE  ,06/08/2022,Ref 131348,50007752122022,
Company 10,5000061116.0,2022.0,WE  ,06/08/2022,Ref 131348,50007752122022,
Company 10,5000061289.0,2022.0,WE  ,06/08/2022,Ref 132349,50007753392022,
Company 10,5000061290.0,2022.0,WE  ,06/08/2022,Ref 132349,50007753392022,
Company 10,5000061292.0,2022.0,WE  ,06/08/2022,Ref 133038,50007754432022,
Company 10,5000061293.0,2022.0,WE  ,06/08/2022,Ref 133038,50007754432022,
Company 10,5000061294.0,2022.0,WE  ,06/08/2022,Ref 131626,50007753842022,
Company 10,5000061295.0,2022.0,WE  ,06/08/2022,Ref 131626,50007753842022,
Company 10,5000061296.0,2022.0,WE  ,06/08/2022,Ref 130420,50007754642022,
Company 10,5000061297.0,2022.0,WE  ,06/08/2022,Ref 130420,50007754642022,
Company 10,5000062935.0,2022.0,WE  ,06/09/2022,Ref 133936,50007779622022,
Company 10,5000062939.0,2022.0,WE  ,06/09/2022,Ref 130895,50007778822022,
Company 10,5000062977.0,2022.0,WE  ,06/09/2022,Ref 131402,50007780832022,
Company 10,5000062999.0,2022.0,WE  ,06/09/2022,Ref 131055,50007781072022,
Company 10,5000064634.0,2022.0,WE  ,06/10/2022,Ref 133975,50007805662022,
Company 10,5000064635.0,2022.0,WE  ,06/10/2022,Ref 133975,50007805662022,
Company 10,5000064636.0,2022.0,WE  ,06/10/2022,Ref 132878,50007805462022,
Company 10,5000064637.0,2022.0,WE  ,06/10/2022,Ref 132878,50007805462022,
Company 10,5000064639.0,2022.0,WE  ,06/10/2022,Ref 130923,50007805802022,
Company 10,5000064640.0,2022.0,WE  ,06/10/2022,Ref 130923,50007805802022,
Company 10,5000064641.0,2022.0,WE  ,06/10/2022,Ref 133588,50007805482022,
Company 10,5000064642.0,2022.0,WE  ,06/10/2022,Ref 133588,50007805482022,
Company 10,5000064648.0,2022.0,WE  ,06/10/2022,Ref 133783,50007805882022,
Company 10,5000064737.0,2022.0,WE  ,06/10/2022,Ref 131898,50007807312022,
Company 10,5000064738.0,2022.0,WE  ,06/10/2022,Ref 131898,50007807312022,
Company 10,5000066407.0,2022.0,WE  ,06/13/2022,Ref 131617,50007832272022,
Company 10,5000069088.0,2022.0,WE  ,06/15/2022,Ref 133193,50007875032022,
Company 10,5000069089.0,2022.0,WE  ,06/15/2022,Ref 133193,50007875032022,
Company 10,5000069092.0,2022.0,WE  ,06/15/2022,Ref 134292,50007876972022,
Company 10,5000069093.0,2022.0,WE  ,06/15/2022,Ref 134292,50007876972022,
Company 10,5000069127.0,2022.0,WE  ,06/15/2022,Ref 134170,50007877462022,
Company 10,5000069128.0,2022.0,WE  ,06/15/2022,Ref 134170,50007877462022,
Company 10,5000069132.0,2022.0,WE  ,06/15/2022,Ref 131208,50007877002022,
Company 10,5000069133.0,2022.0,WE  ,06/15/2022,Ref 131208,50007877002022,
Company 10,5000069224.0,2022.0,WE  ,06/15/2022,Ref 131295,50007878112022,
Company 10,5000069225.0,2022.0,WE  ,06/15/2022,Ref 131295,50007878112022,
Company 10,5000069238.0,2022.0,WE  ,06/15/2022,Ref 132062,50007878922022,
Company 10,5000069239.0,2022.0,WE  ,06/15/2022,Ref 132062,50007878922022,
Company 10,5000069241.0,2022.0,WE  ,06/15/2022,Ref 131702,50007878142022,
Company 10,5000069242.0,2022.0,WE  ,06/15/2022,Ref 131702,50007878142022,
Company 10,5000069243.0,2022.0,WE  ,06/15/2022,Ref 131052,50007879052022,
Company 10,5000069244.0,2022.0,WE  ,06/15/2022,Ref 131052,50007879052022,
Company 10,5000069248.0,2022.0,WE  ,06/15/2022,Ref 134413,50007879292022,
Company 10,5000069249.0,2022.0,WE  ,06/15/2022,Ref 134413,50007879292022,
Company 10,5000069272.0,2022.0,WE  ,06/15/2022,Ref 132225,50007879652022,
Company 10,5000069273.0,2022.0,WE  ,06/15/2022,Ref 132225,50007879652022,
Company 10,5000069295.0,2022.0,WE  ,06/15/2022,Ref 130733,50007879722022,
Company 10,5000069297.0,2022.0,WE  ,06/15/2022,Ref 130733,50007879722022,
Company 10,5000069344.0,2022.0,WE  ,06/15/2022,Ref 132050,50007880392022,
Company 10,5000069345.0,2022.0,WE  ,06/15/2022,Ref 132050,50007880392022,
Company 10,5000071545.0,2022.0,WE  ,06/16/2022,Ref 132389,50007913682022,
Company 10,5000071547.0,2022.0,WE  ,06/16/2022,Ref 131673,50007913692022,
Company 10,5000071548.0,2022.0,WE  ,06/16/2022,Ref 132681,50007914452022,
Company 10,5000073209.0,2022.0,WE  ,06/17/2022,Ref 131654,50007939872022,
Company 10,5000073210.0,2022.0,WE  ,06/17/2022,Ref 131654,50007939872022,
Company 10,5000073238.0,2022.0,WE  ,06/17/2022,Ref 130817,50007939922022,
Company 10,5000073239.0,2022.0,WE  ,06/17/2022,Ref 130817,50007939922022,
Company 10,5000073250.0,2022.0,WE  ,06/17/2022,Ref 131669,50007939932022,
Company 10,5000073251.0,2022.0,WE  ,06/17/2022,Ref 131669,50007939932022,
Company 10,5000073252.0,2022.0,WE  ,06/17/2022,Ref 133800,50007940832022,
Company 10,5000073253.0,2022.0,WE  ,06/17/2022,Ref 131763,50007940862022,
Company 10,5000075079.0,2022.0,WE  ,06/20/2022,Ref 133267,50007984002022,
Company 10,5000075080.0,2022.0,WE  ,06/20/2022,Ref 131147,50007984062022,
Company 10,5000075081.0,2022.0,WE  ,06/20/2022,Ref 130324,50007983912022,
Company 10,5000075083.0,2022.0,WE  ,06/20/2022,Ref 133824,50007983932022,
Company 10,5000075084.0,2022.0,WE  ,06/20/2022,Ref 133824,50007983932022,
Company 10,5000075085.0,2022.0,WE  ,06/20/2022,Ref 132685,50007984042022,
Company 10,5000075086.0,2022.0,WE  ,06/20/2022,Ref 132685,50007984042022,
Company 10,5000075122.0,2022.0,WE  ,06/20/2022,Ref 132210,50007984472022,
Company 10,5000075123.0,2022.0,WE  ,06/20/2022,Ref 132210,50007984472022,
Company 10,5000075145.0,2022.0,WE  ,06/20/2022,Ref 133189,50007984482022,
Company 10,5000075146.0,2022.0,WE  ,06/20/2022,Ref 133189,50007984482022,
Company 10,5000076417.0,2022.0,WE  ,06/21/2022,Ref 134479,50008008292022,
Company 10,5000076418.0,2022.0,WE  ,06/21/2022,Ref 134479,50008008292022,
Company 10,5000076496.0,2022.0,WE  ,06/21/2022,Ref 134633,50008009512022,
Company 10,5000076497.0,2022.0,WE  ,06/21/2022,Ref 134633,50008009512022,
Company 10,5000076539.0,2022.0,WE  ,06/21/2022,Ref 131642,50008010562022,
Company 10,5000076540.0,2022.0,WE  ,06/21/2022,Ref 131642,50008010562022,
Company 10,5000076578.0,2022.0,WE  ,06/21/2022,Ref 133882,50008010982022,
Company 10,5000076579.0,2022.0,WE  ,06/21/2022,Ref 133882,50008010982022,
Company 10,5000078321.0,2022.0,WE  ,06/22/2022,Ref 132918,50008037542022,
Company 10,5000078322.0,2022.0,WE  ,06/22/2022,Ref 132918,50008037542022,
Company 10,5000078323.0,2022.0,WE  ,06/22/2022,Ref 132918,50008038622022,
Company 10,5000078324.0,2022.0,WE  ,06/22/2022,Ref 132918,50008038622022,
Company 10,5000078327.0,2022.0,WE  ,06/22/2022,Ref 131000,50008038842022,
Company 10,5000078328.0,2022.0,WE  ,06/22/2022,Ref 131000,50008038842022,
Company 10,5000078329.0,2022.0,WE  ,06/22/2022,Ref 132499,50008038972022,
Company 10,5000078330.0,2022.0,WE  ,06/22/2022,Ref 132499,50008038972022,
Company 10,5000078331.0,2022.0,WE  ,06/22/2022,Ref 131000,50008038982022,
Company 10,5000078332.0,2022.0,WE  ,06/22/2022,Ref 131000,50008038982022,
Company 10,5000078333.0,2022.0,WE  ,06/22/2022,Ref 132499,50008039082022,
Company 10,5000078334.0,2022.0,WE  ,06/22/2022,Ref 132499,50008039082022,
Company 10,5000078337.0,2022.0,WE  ,06/22/2022,Ref 132396,50008039002022,
Company 10,5000078338.0,2022.0,WE  ,06/22/2022,Ref 132396,50008039002022,
Company 10,5000078340.0,2022.0,WE  ,06/22/2022,Ref 133289,50008038892022,
Company 10,5000078341.0,2022.0,WE  ,06/22/2022,Ref 133289,50008038892022,
Company 10,5000078343.0,2022.0,WE  ,06/22/2022,Ref 133815,50008038912022,
Company 10,5000078344.0,2022.0,WE  ,06/22/2022,Ref 133815,50008038912022,
Company 10,5000078472.0,2022.0,WE  ,06/22/2022,Ref 133815,50008040602022,
Company 10,5000078473.0,2022.0,WE  ,06/22/2022,Ref 133815,50008040602022,
Company 10,5000078495.0,2022.0,WE  ,06/22/2022,Ref 134503,50008041072022,
Company 10,5000078496.0,2022.0,WE  ,06/22/2022,Ref 134503,50008041072022,
Company 10,5000079602.0,2022.0,WE  ,06/23/2022,Ref 132696,50008058782022,
Company 10,5000079603.0,2022.0,WE  ,06/23/2022,Ref 132696,50008058782022,
Company 10,5000079628.0,2022.0,WE  ,06/23/2022,Ref 132097,50008058682022,
Company 10,5000079629.0,2022.0,WE  ,06/23/2022,Ref 132097,50008058682022,
Company 10,5000079680.0,2022.0,WE  ,06/23/2022,Ref 132097,50008058692022,
Company 10,5000079681.0,2022.0,WE  ,06/23/2022,Ref 132097,50008058692022,
Company 10,5000079682.0,2022.0,WE  ,06/23/2022,Ref 132696,50008059642022,
Company 10,5000079683.0,2022.0,WE  ,06/23/2022,Ref 132696,50008059642022,
Company 10,5000079938.0,2022.0,WE  ,06/23/2022,Ref 131575,50008063092022,
Company 10,5000079943.0,2022.0,WE  ,06/23/2022,Ref 133547,50008063122022,
Company 10,5000079944.0,2022.0,WE  ,06/23/2022,Ref 133547,50008063122022,
Company 10,5000079948.0,2022.0,WE  ,06/23/2022,Ref 134656,50008063452022,
Company 10,5000079949.0,2022.0,WE  ,06/23/2022,Ref 134656,50008063452022,
Company 10,5000082077.0,2022.0,WE  ,06/24/2022,Ref 132837,50008094692022,
Company 10,5000082078.0,2022.0,WE  ,06/24/2022,Ref 133898,50008094702022,
Company 10,5000082079.0,2022.0,WE  ,06/24/2022,Ref 130998,50008096262022,
Company 10,5000083771.0,2022.0,WE  ,06/27/2022,Ref 130356,50008124462022,
Company 10,5000083772.0,2022.0,WE  ,06/27/2022,Ref 132995,50008124442022,
Company 10,5000083773.0,2022.0,WE  ,06/27/2022,Ref 132995,50008124442022,
Company 10,5000083775.0,2022.0,WE  ,06/27/2022,Ref 133806,50008124752022,
Company 10,5000083776.0,2022.0,WE  ,06/27/2022,Ref 133806,50008124752022,
Company 10,5000083777.0,2022.0,WE  ,06/27/2022,Ref 133057,50008124762022,
Company 10,5000083778.0,2022.0,WE  ,06/27/2022,Ref 133057,50008124762022,
Company 10,5000083779.0,2022.0,WE  ,06/27/2022,Ref 131828,50008124472022,
Company 10,5000083780.0,2022.0,WE  ,06/27/2022,Ref 131828,50008124472022,
Company 10,5000083781.0,2022.0,WE  ,06/27/2022,Ref 132395,50008124862022,
Company 10,5000083782.0,2022.0,WE  ,06/27/2022,Ref 132395,50008124862022,
Company 10,5000083783.0,2022.0,WE  ,06/27/2022,Ref 133489,50008124872022,
Company 10,5000083784.0,2022.0,WE  ,06/27/2022,Ref 133489,50008124872022,
Company 10,5000083785.0,2022.0,WE  ,06/27/2022,Ref 131264,50008124482022,
Company 10,5000083786.0,2022.0,WE  ,06/27/2022,Ref 131264,50008124482022,
Company 10,5000083787.0,2022.0,WE  ,06/27/2022,Ref 134142,50008124782022,
Company 10,5000083788.0,2022.0,WE  ,06/27/2022,Ref 134142,50008124782022,
Company 10,5000083789.0,2022.0,WE  ,06/27/2022,Ref 132374,50008124492022,
Company 10,5000083790.0,2022.0,WE  ,06/27/2022,Ref 132374,50008124492022,
Company 10,5000083791.0,2022.0,WE  ,06/27/2022,Ref 132490,50008124792022,
Company 10,5000083792.0,2022.0,WE  ,06/27/2022,Ref 132490,50008124792022,
Company 10,5000084621.0,2022.0,WE  ,06/28/2022,Ref 134414,50008136542022,
Company 10,5000084622.0,2022.0,WE  ,06/28/2022,Ref 134414,50008136542022,
Company 10,5000084628.0,2022.0,WE  ,06/28/2022,Ref 133684,50008138292022,
Company 10,5000084629.0,2022.0,WE  ,06/28/2022,Ref 133684,50008138292022,
Company 10,5000084672.0,2022.0,WE  ,06/28/2022,Ref 133946,50008138972022,
Company 10,5000084673.0,2022.0,WE  ,06/28/2022,Ref 133946,50008138972022,
Company 10,5000084716.0,2022.0,WE  ,06/28/2022,Ref 133429,50008140042022,
Company 10,5000084717.0,2022.0,WE  ,06/28/2022,Ref 133429,50008140042022,
Company 10,5000084719.0,2022.0,WE  ,06/28/2022,Ref 131770,50008139942022,
Company 10,5000084720.0,2022.0,WE  ,06/28/2022,Ref 131770,50008139942022,
Company 10,5000084859.0,2022.0,WE  ,06/28/2022,Ref 133295,50008142412022,
Company 10,5000084860.0,2022.0,WE  ,06/28/2022,Ref 133295,50008142412022,
Company 10,5000084930.0,2022.0,WE  ,06/28/2022,Ref 133372,50008143222022,
Company 10,5000084931.0,2022.0,WE  ,06/28/2022,Ref 133372,50008143222022,
Company 10,5000084972.0,2022.0,WE  ,06/28/2022,Ref 134180,50008143682022,
Company 10,5000084973.0,2022.0,WE  ,06/28/2022,Ref 134180,50008143682022,
Company 10,5000088239.0,2022.0,WE  ,06/30/2022,Ref 132071,50008194562022,
Company 10,5000090696.0,2022.0,WE  ,07/01/2022,Ref 131980,50008229092022,
Company 10,5000090759.0,2022.0,WE  ,07/01/2022,Ref 132438,50008230462022,
