,0
8537,4500004064
8538,8000019677
8539,8000019678
8540,8000019680
8541,8000019681
8542,8000019683
8543,4500004070
8544,8000019684
8545,8000019685
8546,4500004073
8547,8000019686
8548,8000019688
8549,4500004076
8550,8000019691
8551,4500004078
8552,4500004080
8553,4500004082
8554,4500004084
8555,4500004085
8556,4500004086
8557,4500004087
8558,8000019701
8559,4500004089
8560,4500004090
8561,8000019703
8562,4500004092
8563,4500004093
8564,8000019705
8565,4500004095
8566,4500004096
8567,8000019706
8568,4500004098
8569,4500004099
8570,4500004101
8571,8000019718
8572,4500004103
8573,4500004105
8574,8000019721
8575,4500004108
8576,4500004110
8577,8000019726
8578,4500004112
8579,4500004113
8580,4500004114
8581,4500004115
8582,4500004116
8583,8000019728
8584,4500004118
8585,8000019729
8586,8000019734
8587,4500004121
8588,4500004122
8589,4500004123
8590,4500004124
8591,4500004125
8592,4500004126
8593,4500004127
8594,8000019736
8595,8000019737
8596,4500004130
8597,4500004131
8598,4500004132
8599,4500004133
8600,8000019741
8601,4500004135
8602,4500004136
8603,4500004137
8604,4500004138
8605,4500004139
8606,8000019747
8607,4500004141
8608,4500004142
8609,4500004143
8610,4500004144
8611,8000019752
8612,4500004146
8613,4500004147
8614,4500004148
8615,4500004149
8616,4500004150
8617,4500004151
8618,8000019765
8619,4500004153
8620,4500004154
8621,4500004155
8622,8000019767
8623,4500004157
8624,4500004158
8625,4500004159
8626,4500004160
8627,4500004161
8628,8000019771
8629,4500004163
8630,4500004164
8631,4500004165
8632,8000032484
8633,4500004168
8634,4500004170
8635,4500004171
8636,4500004172
8637,8000019787
8638,8000019788
8639,8000019789
8640,4500004176
8641,4500004177
8642,4500004178
8643,4500004179
8644,4500004180
8645,4500004181
8646,4500004182
8647,4500004183
8648,4500004184
8649,4500004185
8650,4500004186
8651,4500004187
8652,4500004188
8653,4500004189
8654,4500004190
8655,4500004191
8656,4500004192
8657,4500004193
8658,4500004194
8659,4500004195
8660,4500004196
8661,4500004197
8662,4500004198
8663,4500004199
8664,4500004200
8665,4500004201
8666,4500004202
8667,4500004203
8668,4500004204
8669,4500004205
8670,4500004206
8671,4500004207
8672,4500004208
8673,4500004209
8674,4500004210
8675,4500004211
8676,4500004212
8677,4500004213
8678,4500004214
8679,4500004215
8680,4500004216
8681,8000019824
8682,8000019825
8683,4500004219
8684,4500004220
8685,4500004221
8686,4500004222
8687,4500004223
8688,4500004224
8689,4500004225
8690,8000019839
8691,4500004227
8692,4500004228
8693,4500004229
8694,4500004230
8695,4500004231
8696,8000019840
8697,4500004233
8698,4500004234
8699,4500004235
8700,4500004236
8701,4500004237
8702,4500004238
8703,4500004239
8704,4500004240
8705,4500004241
8706,8000019853
8707,4500004243
8708,4500004244
8709,4500004245
8710,4500004246
8711,4500004247
8712,4500004249
8713,4500004250
8714,4500004251
8715,4500004252
8716,4500004253
8717,4500004254
8718,4500004255
8719,4500004256
8720,4500004257
8721,4500004258
8722,4500004259
8723,4500004260
8724,4500004261
8725,4500004262
8726,4500004263
8727,4500004264
8728,4500004265
8729,4500004266
8730,4500004267
8731,4500004268
8732,4500004269
8733,4500004270
8734,4500004271
8735,4500004272
8736,4500004273
8737,4500004274
8738,4500004275
8739,4500004276
8740,4500004277
8741,4500004278
8742,4500004279
8743,4500004280
8744,4500004281
8745,4500004282
8746,4500004283
8747,4500004284
8748,4500004285
8749,4500004286
8750,8000019898
8751,4500004288
8752,4500004289
8753,4500004290
8754,4500004291
8755,4500004292
8756,4500004293
8757,4500004294
8758,8000019903
8759,4500004296
8760,4500004297
8761,8000019907
8762,8000019908
8763,8000019915
8764,4500004301
8765,4500004302
8766,4500004303
8767,4500004304
8768,4500004305
8769,4500004306
8770,4500004307
8771,4500004308
8772,4500004309
8773,4500004310
8774,4500004311
8775,4500004312
8776,4500004313
8777,4500004314
8778,4500004315
8779,4500004316
8780,4500004317
8781,4500004318
8782,4500004319
8783,4500004320
8784,4500004321
8785,8000019931
8786,4500004323
8787,4500004324
8788,8000019933
8789,4500004326
8790,4500004327
8791,8000019937
8792,4500004329
8793,8000019940
8794,4500004331
8795,4500004332
8796,4500004333
8797,4500004334
8798,4500004335
8799,4500004336
8800,4500004337
8801,8000019947
8802,8000019950
8803,4500004340
8804,4500004341
8805,4500004342
8806,4500004343
8807,4500004344
8808,8000019952
8809,4500004346
8810,4500004347
8811,4500004348
8812,4500004349
8813,4500004350
8814,4500004351
8815,4500004352
8816,4500004353
8817,4500004354
8818,8000019967
8819,4500004356
8820,4500004357
8821,4500004358
8822,4500004359
8823,4500004360
8824,4500004361
8825,4500004362
8826,8000019970
8827,8000019971
8828,4500004365
8829,4500004366
8830,4500004367
8831,4500004368
8832,8000019978
8833,4500004370
8834,4500004371
8835,4500004372
8836,4500004373
8837,4500004374
8838,4500004375
8839,4500004376
8840,8000019984
8841,4500004378
8842,4500004379
8843,8000019993
8844,4500004381
8845,4500004382
8846,4500004383
8847,4500004384
8848,4500004385
8849,8000020002
8850,4500004387
8851,8000020004
8852,4500004389
8853,4500004390
8854,4500004391
8855,4500004392
8856,8000020006
8857,4500004394
8858,8000020007
8859,4500004396
8860,4500004397
8861,4500004398
8862,8000020008
8863,4500004400
8864,4500004401
8865,4500004402
8866,4500004403
8867,4500004404
8868,4500004405
8869,8000020022
8870,4500004408
8871,4500004409
8872,4500004410
8873,4500004411
8874,4500004412
8875,4500004413
8876,4500004414
8877,4500004415
8878,4500004416
8879,4500004417
8880,4500004418
8881,4500004419
8882,4500004420
8883,4500004421
8884,4500004422
8885,4500004423
8886,8000020033
8887,4500004425
8888,4500004426
8889,4500004427
8890,4500004428
8891,4500004429
8892,4500004430
8893,4500004431
8894,4500004432
8895,4500004434
8896,4500004435
8897,4500004436
8898,4500004437
8899,4500004440
8900,4500004441
8901,4500004442
8902,8000020059
8903,4500004444
8904,4500004445
8905,4500004446
8906,4500004447
8907,4500004448
8908,4500004449
8909,4500004450
8910,4500004451
8911,4500004452
8912,4500004453
8913,4500004454
8914,4500004455
8915,4500004456
8916,8000020066
8917,4500004458
8918,4500004459
8919,4500004460
8920,4500004461
8921,4500004462
8922,4500004463
8923,4500004464
8924,4500004465
8925,4500004466
8926,4500004467
8927,4500004468
8928,4500004469
8929,4500004470
8930,4500004471
8931,4500004472
8932,4500004473
8933,4500004474
8934,4500004475
8935,4500004476
8936,4500004477
8937,8000020088
8938,4500004479
8939,4500004480
8940,4500004481
8941,4500004482
8942,4500004483
8943,4500004484
8944,4500004485
8945,4500004486
8946,4500004487
8947,4500004488
8948,4500004489
8949,4500004490
8950,8000020101
8951,8000020102
8952,8000020106
8953,4500004494
8954,4500004495
8955,4500004496
8956,4500004497
8957,4500004498
8958,8000020107
8959,4500004500
8960,8000020108
8961,8000020110
8962,4500004503
8963,4500004504
8964,4500004505
8965,4500004506
8966,4500004507
8967,4500004508
8968,8000020119
8969,4500004510
8970,4500004511
8971,4500004512
8972,4500004513
8973,4500004514
8974,4500004515
8975,8000020123
8976,4500004517
8977,8000020125
8978,8000020130
8979,8000020131
8980,4500004521
8981,4500004522
8982,4500004523
8983,4500004524
8984,4500004525
8985,4500004526
8986,8000020138
8987,8000020140
8988,8000020141
8989,8000020147
8990,8000020148
8991,4500004533
8992,4500004535
8993,4500004536
8994,4500004537
8995,4500004538
8996,4500004540
8997,8000020157
8998,4500004542
8999,4500004543
9000,4500004544
9001,4500004545
9002,4500004546
9003,4500004547
9004,8000020158
9005,4500004549
9006,4500004550
9007,4500004551
9008,4500004552
9009,8000020160
9010,4500004554
9011,4500004555
9012,4500004556
9013,8000020165
9014,8000020168
9015,4500004559
9016,4500004560
9017,4500004561
9018,4500004562
9019,4500004563
9020,4500004564
9021,8000020173
9022,4500004566
9023,4500004567
9024,4500004568
9025,4500004569
9026,4500004570
9027,8000020181
9028,4500004572
9029,4500004573
9030,8000020183
9031,4500004575
9032,4500004576
9033,4500004577
9034,4500004578
9035,4500004579
9036,4500004580
9037,4500004581
9038,8000020189
9039,4500004583
9040,4500004584
9041,4500004585
9042,4500004586
9043,4500004587
9044,4500004588
9045,4500004589
9046,4500004590
9047,4500004591
9048,8000020199
9049,8000020202
9050,4500004594
9051,4500004595
9052,8000020204
9053,4500004597
9054,4500004598
9055,4500004599
9056,4500004600
9057,8000020208
9058,4500004602
9059,8000020211
9060,8000020213
9061,4500004605
9062,4500004606
9063,4500004607
9064,4500004608
9065,4500004609
9066,4500004610
9067,4500004611
9068,4500004612
9069,4500004613
9070,4500004614
9071,4500004615
9072,4500004616
9073,4500004617
9074,4500004618
9075,4500004619
9076,4500004620
9077,4500004621
9078,4500004622
9079,4500004623
9080,4500004624
9081,4500004625
9082,8000020233
9083,4500004627
9084,4500004628
9085,4500004629
9086,4500004630
9087,4500004631
9088,4500004632
9089,4500004633
9090,4500004634
9091,4500004635
9092,4500004636
9093,8000020244
9094,4500004638
9095,4500004639
9096,4500004640
9097,4500004641
9098,4500004642
9099,4500004643
9100,4500004644
9101,8000020252
9102,4500004646
9103,4500004647
9104,4500004648
9105,8000020258
9106,4500004650
9107,4500004651
9108,4500004652
9109,4500004653
9110,4500004654
9111,4500004655
9112,4500004656
9113,4500004657
9114,4500004658
9115,4500004659
9116,8000020267
9117,4500004661
9118,4500004662
9119,4500004663
9120,4500004664
9121,4500004665
9122,4500004666
9123,4500004667
9124,4500004668
9125,4500004669
9126,4500004670
9127,4500004671
9128,4500004672
9129,4500004673
9130,4500004674
9131,4500004675
9132,4500004676
9133,4500004677
9134,4500004678
9135,8000020290
9136,8000020292
9137,4500004681
9138,4500004682
9139,4500004683
9140,4500004684
9141,4500004685
9142,4500004686
9143,4500004687
9144,8000020295
9145,8000020298
9146,4500004690
9147,4500004691
9148,4500004692
9149,4500004693
9150,4500004694
9151,4500004695
9152,4500004696
9153,4500004697
9154,4500004698
9155,8000004723
9156,4500004700
9157,8000004725
9158,4500004702
9159,4500004703
9160,4500004704
9161,4500004705
9162,4500004706
9163,4500004707
9164,4500004708
9165,4500004709
9166,4500004710
9167,4500004711
9168,4500004712
9169,4500004713
9170,4500004714
9171,8000020326
9172,4500004716
9173,8000020331
9174,4500004718
9175,4500004719
9176,4500004720
9177,4500004721
9178,4500004722
9179,4500004723
9180,4500004724
9181,4500004725
9182,4500004726
9183,4500004727
9184,4500004728
9185,8000020336
9186,4500004730
9187,4500004731
9188,4500004732
9189,4500004733
9190,4500004734
9191,4500004735
9192,4500004736
9193,4500004737
9194,4500004738
9195,4500004739
9196,4500004740
9197,4500004741
9198,4500004742
9199,4500004743
9200,4500004744
9201,4500004745
9202,4500004746
9203,4500004747
9204,4500004748
9205,4500004749
9206,4500004750
9207,4500004751
9208,8000020359
9209,8000020360
9210,4500004754
9211,4500004755
9212,4500004756
9213,4500004757
9214,4500004758
9215,4500004759
9216,4500004760
9217,4500004761
9218,4500004762
9219,4500004763
9220,4500004764
9221,4500004765
9222,4500004766
9223,4500004767
9224,4500004768
9225,4500004769
9226,8000020378
9227,4500004771
9228,4500004772
9229,4500004773
9230,4500004774
9231,4500004775
9232,4500004776
9233,4500004777
9234,4500004778
9235,4500004779
9236,8000020390
9237,4500004781
9238,4500004782
9239,4500004783
9240,4500004784
9241,4500004785
9242,4500004786
9243,4500004787
9244,4500004788
9245,4500004789
9246,4500004790
9247,4500004791
9248,4500004792
9249,4500004793
9250,4500004794
9251,4500004795
9252,4500004796
9253,4500004797
9254,4500004798
9255,4500004799
9256,4500004800
9257,4500004801
9258,8000020413
9259,8000020415
9260,4500004804
9261,8000020416
9262,4500004806
9263,4500004807
9264,4500004808
9265,4500004809
9266,4500004810
9267,4500004811
9268,4500004812
9269,8000020420
9270,4500004814
9271,8000020423
9272,4500004816
9273,4500004817
9274,4500004818
9275,4500004819
9276,4500004820
9277,4500004821
9278,4500004822
9279,8000020431
9280,4500004824
9281,4500004825
9282,4500004826
9283,4500004827
9284,4500004828
9285,4500004829
9286,4500004830
9287,4500004831
9288,8000020444
9289,4500004833
9290,4500004834
9291,4500004835
9292,4500004836
9293,8000020447
9294,4500004838
9295,4500004839
9296,4500004840
9297,4500004841
9298,4500004842
9299,4500004843
9300,4500004844
9301,4500004845
9302,4500004846
9303,4500004847
9304,4500004848
9305,4500004849
9306,8000020457
9307,4500004851
9308,4500004852
9309,8000020460
9310,4500004854
9311,4500004855
9312,4500004856
9313,4500004857
9314,4500004858
9315,4500004859
9316,4500004860
9317,8000020468
9318,4500004862
9319,4500004863
9320,4500004864
9321,4500004865
9322,4500004866
9323,4500004867
9324,4500004868
9325,4500004869
9326,8000020477
9327,4500004871
9328,8000020482
9329,4500004873
9330,4500004874
9331,4500004875
9332,4500004876
9333,4500004877
9334,4500004878
9335,4500004879
9336,4500004880
9337,4500004881
9338,8000020491
9339,4500004883
9340,8000020496
9341,4500004885
9342,4500004886
9343,8000020497
9344,4500004888
9345,8000020499
9346,4500004890
9347,4500004891
9348,4500004892
9349,4500004893
9350,4500004894
9351,4500004895
9352,4500004896
9353,4500004897
9354,4500004898
9355,4500004899
9356,4500004900
9357,4500004901
9358,4500004902
9359,4500004903
9360,4500004904
9361,4500004905
9362,4500004906
9363,4500004907
9364,4500004908
9365,4500004909
9366,8000020517
9367,8000020520
9368,4500004912
9369,4500004913
9370,4500004914
9371,4500004915
9372,4500004916
9373,4500004917
9374,4500004918
9375,4500004919
9376,4500004920
9377,4500004921
9378,4500004922
9379,4500004923
9380,4500004924
9381,4500004925
9382,8000020533
9383,4500004927
9384,4500004928
9385,4500004929
9386,4500004930
9387,4500004931
9388,4500004932
9389,4500004933
9390,4500004934
9391,8000020542
9392,4500004936
9393,8000020544
9394,4500004938
9395,4500004939
9396,4500004940
9397,4500004941
9398,4500004942
9399,4500004943
9400,4500004944
9401,4500004945
9402,4500004946
9403,4500004947
9404,4500004948
9405,4500004949
9406,4500004950
9407,8000020564
9408,4500004952
9409,4500004953
9410,4500004954
9411,4500004955
9412,4500004956
9413,4500004957
9414,4500004958
9415,4500004959
9416,4500004960
9417,8000020570
9418,4500004962
9419,4500004963
9420,4500004964
9421,4500004965
9422,4500004966
9423,8000020574
9424,8000020575
9425,4500004969
9426,4500004970
9427,4500004971
9428,4500004972
9429,4500004973
9430,4500004974
9431,4500004975
9432,8000020588
9433,4500004977
9434,8000020590
9435,8000020592
9436,4500004980
9437,4500004981
9438,4500004982
9439,8000020596
9440,4500004984
9441,4500004985
9442,4500004986
9443,4500004987
9444,8000020597
9445,8000020598
9446,4500004990
9447,4500004991
9448,4500004992
9449,4500004993
9450,4500004994
9451,4500004995
9452,4500004996
9453,4500004997
9454,4500004998
9455,4500004999
9456,4500005000
9457,4500005001
9458,4500005002
9459,4500005003
9460,8000020611
9461,4500005005
9462,4500005006
9463,4500005007
9464,4500005008
9465,4500005009
9466,8000020620
9467,4500005011
9468,8000020621
9469,8000020624
9470,8000020630
9471,4500005016
9472,4500005017
9473,8000020632
9474,8000020633
9475,4500005020
9476,4500005021
9477,4500005022
9478,4500005023
9479,4500005024
9480,8000020635
9481,4500005026
9482,4500005027
9483,8000020636
9484,8000020637
9485,8000020640
9486,4500005031
9487,4500005032
9488,4500005033
9489,4500005034
9490,4500005035
9491,4500005036
9492,4500005037
9493,4500005038
9494,4500005039
9495,8000020647
9496,8000020648
9497,8000020649
9498,4500005043
9499,4500005044
9500,8000020653
9501,4500005046
9502,4500005047
9503,8000020658
9504,4500005049
9505,4500005050
9506,4500005051
9507,4500005052
9508,4500005053
9509,4500005054
9510,4500005055
9511,8000020663
9512,4500005057
9513,4500005058
9514,4500005059
9515,4500005060
9516,4500005061
9517,4500005062
9518,4500005063
9519,4500005064
9520,4500005065
9521,4500005066
9522,4500005067
9523,4500005068
9524,4500005069
9525,4500005070
9526,8000020678
9527,4500005072
9528,8000020680
9529,4500005074
9530,8000020682
9531,4500005076
9532,8000020688
9533,8000020694
9534,4500005079
9535,4500005080
9536,4500005081
9537,4500005082
9538,4500005083
9539,8000020695
9540,4500005085
9541,4500005086
9542,4500005087
9543,4500005088
9544,4500005089
9545,4500005090
9546,4500005091
9547,4500005092
9548,4500005093
9549,4500005094
9550,8000020702
9551,4500005098
9552,4500005099
9553,8000020714
9554,4500005102
9555,4500005103
9556,8000020718
9557,4500005105
9558,4500005106
9559,4500005107
9560,4500005108
9561,4500005109
9562,4500005110
9563,8000020719
9564,4500005112
9565,4500005113
9566,4500005114
9567,4500005115
9568,4500005116
9569,4500005117
9570,4500005118
9571,4500005119
9572,4500005120
9573,4500005121
9574,8000020729
9575,4500005123
9576,8000020731
9577,4500005125
9578,4500005126
9579,4500005127
9580,4500005128
9581,4500005129
9582,4500005130
9583,4500005131
9584,4500005132
9585,4500005133
9586,4500005134
9587,4500005135
9588,4500005136
9589,8000020744
9590,8000020745
9591,4500005139
9592,4500005140
9593,4500005141
9594,4500005142
9595,4500005143
9596,4500005144
9597,4500005145
9598,8000020755
9599,8000020756
9600,4500005148
